region_id,area_px,area_km2,fill_ratio,bbox_aspect,centroid_row,centroid_col,geo_x,geo_y,dist_from_centre_km,bbox_r0,bbox_c0,bbox_r1,bbox_c1,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,shadow_fraction,shadow_std,shadow_valid_px,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,m3_b09_750nm,m3_b22_1010nm,m3_b56_1818nm,m3_b61_2018nm,m3_b74_2537nm,m3_b81_2817nm,m3_b84_2936nm,m3_b85_2976nm,m3_valid_px,m3_valid_pct,grail_anom_context,grail_boug_context,qualification_status,disqualification_reason
6410,482.0,0.30125,0.5766,1.73,1107.9232365145228,1635.1742738589212,-4596.143153526973,17777.41908713693,18.3613,1090,1624,1128,1646,4.9524,2.7141,12.1431,4.0049,1.7865,-2036.0696,1.0,0.2952,0.3973,482.0,0.196606,0.186641,0.039542,1.0,1.0,,,,0.0,0.0,0.016363,0.001403,-0.000885,0.000314,0.00026,-0.001713,-0.002762,-0.000627,482,1.0,33.7027,75.9158,UNCERTAIN,high_shadow_variation
6476,219.0,0.136875,0.6801,1.64,1116.8584474885845,1455.986301369863,-9075.842465753429,17554.038812785388,19.7608,1110,1444,1124,1467,5.6449,3.0758,15.7158,4.1335,1.4837,-2279.2661,1.0,0.5043,0.4601,219.0,0.185051,0.177066,0.034951,1.0,1.0,,,,0.0,0.0,0.009322,0.005015,0.003004,0.001823,0.001325,-0.007136,-0.001411,-0.00636,219,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
6494,3025.0,1.890625,0.4908,1.37,1109.0280991735538,1260.84,-13954.500000000004,17749.797520661155,22.5777,1057,1226,1149,1293,8.8884,3.4512,26.4513,7.6855,2.529,-2424.6904,1.0,0.17,0.3421,3025.0,0.21659,0.21462,0.029092,0.055868,0.055868,,,,0.0,0.0,0.00189,-0.001787,-0.002816,-0.003911,-0.004583,-0.007329,-0.008555,-0.013378,3025,1.0,-19.4926,68.1002,UNCERTAIN,no_radar_coverage
6500,727.0,0.454375,0.614,1.16,1128.2723521320495,1671.685006877579,-3683.3748280605214,17268.69119669876,17.6566,1111,1654,1148,1686,4.8105,2.291,14.1238,3.9576,1.43,-2076.574,1.0,0.7085,0.4026,727.0,0.178652,0.175261,0.036096,1.0,1.0,,,,0.0,0.0,0.004412,0.001805,0.001791,0.000499,0.001358,0.000799,-0.003567,-0.003472,727,1.0,33.7027,75.9158,UNCERTAIN,high_shadow_variation
6521,1889.0,1.180625,0.54,1.25,1137.2053996823715,1220.1736368448917,-14971.159078877714,17045.365007940713,22.6859,1100,1193,1166,1246,7.9905,2.4713,16.914,6.9423,1.7201,-2379.0583,1.0,0.0177,0.1151,1889.0,,,,0.0,0.0,,,,0.0,0.0,0.004319,-0.000661,0.000254,-0.001755,-0.001833,-0.0037,-0.004457,-0.003345,1889,1.0,-19.4926,68.1002,UNCERTAIN,no_radar_coverage
6543,392.0,0.245,0.5026,1.15,1128.359693877551,900.4744897959183,-22963.63775510204,17266.507653061224,28.7301,1113,886,1143,912,16.2481,2.7673,25.2376,14.9084,1.4842,-2191.8928,1.0,0.3806,0.4238,392.0,0.179574,0.174636,0.027471,1.0,1.0,0.042533,0.04119,0.006003,1.0,1.0,0.002146,0.002433,0.002936,0.001318,0.001341,-0.000888,-0.000803,-0.010395,392,1.0,-14.3965,65.3367,UNCERTAIN,high_shadow_variation
6565,763.0,0.476875,0.4258,1.75,1123.534731323722,1428.9633027522937,-9751.417431192662,17387.131716906948,19.9343,1096,1415,1152,1447,6.1672,4.2177,23.8433,5.5601,3.6642,-2284.3808,1.0,0.6823,0.4224,763.0,0.213778,0.200813,0.068376,1.0,1.0,,,,0.0,0.0,0.008528,0.002484,0.001464,0.001206,0.001319,-0.006333,-0.002612,-0.005764,763,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
6579,337.0,0.210625,0.5106,1.36,1134.2166172106824,2800.86350148368,24546.087537091986,17120.08456973294,29.9268,1122,2793,1152,2815,8.8994,5.4475,25.5005,7.381,3.0682,-2096.8802,1.0,1.0,0.0,337.0,0.172286,0.157531,0.051802,1.0,1.0,,,,0.0,0.0,0.001185,0.000421,0.002409,-0.000705,0.006077,-0.004713,-0.006809,-0.012033,337,1.0,-50.1159,79.0402,UNCERTAIN,high_slope_variation
6590,875.0,0.546875,0.5227,2.3,1143.806857142857,2342.5234285714287,13087.585714285711,16880.328571428574,21.3595,1115,2328,1177,2355,9.1852,3.4237,26.1204,7.6557,2.1075,-1829.9774,1.0,0.4001,0.4425,875.0,0.237398,0.233141,0.043256,1.0,1.0,0.045712,0.045712,0.0,0.002286,0.002286,0.005972,0.001351,0.001057,0.00249,0.004067,0.000605,-0.006349,-0.002201,875,1.0,53.7768,91.9349,UNCERTAIN,high_shadow_variation
6601,1178.0,0.73625,0.5864,1.2,1141.431239388795,1639.6213921901528,-4484.965195246179,16939.719015280134,17.5228,1120,1621,1169,1662,6.818,3.4385,20.1043,5.7338,2.3509,-2018.2298,1.0,0.4862,0.4624,1178.0,0.211811,0.2056,0.04491,1.0,1.0,,,,0.0,0.0,0.006919,0.003966,0.001804,-0.000347,0.001608,-0.002546,-0.00801,-0.006412,1178,1.0,33.7027,75.9158,UNCERTAIN,high_shadow_variation
6604,389.0,0.243125,0.4381,1.54,1131.9537275064267,482.0,-33425.5,17176.65681233933,37.5799,1116,471,1153,495,9.0274,4.6708,24.1863,8.5433,3.8399,2043.3513,1.0,0.3831,0.4434,389.0,0.116426,0.101806,0.052645,1.0,1.0,0.096752,0.093861,0.017445,1.0,1.0,0.027894,0.009521,0.003627,0.004101,0.006441,0.006644,0.005651,-0.005167,389,1.0,104.6201,87.4983,UNCERTAIN,high_shadow_variation
6687,769.0,0.480625,0.3715,1.02,1147.0533159947984,1337.7516254876464,-12031.70936280884,16799.167100130042,20.6627,1130,1317,1175,1363,7.2646,2.1795,14.6386,6.2603,1.5947,-2100.3352,1.0,0.2018,0.3688,769.0,0.248917,0.231416,0.079168,0.806242,0.806242,,,,0.0,0.0,-0.000499,-0.002161,0.001512,4.7e-05,0.000562,-0.00217,-0.00452,-0.005839,769,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
6701,2219.0,1.386875,0.5779,1.67,1170.425416854439,2616.803965750338,19944.599143758453,16214.864578639026,25.7043,1128,2595,1208,2643,7.4113,4.3554,22.344,6.2494,3.4762,-2056.1412,1.0,0.7935,0.3892,2219.0,0.20845,0.203743,0.050036,1.0,1.0,0.025854,0.024495,0.006436,0.614691,0.614691,-0.00274,-0.004689,-0.00341,-0.001848,-0.000891,-0.004115,-0.008978,-0.006146,2219,1.0,33.734,87.2227,UNCERTAIN,high_shadow_variation
6738,1319.0,0.824375,0.3149,1.2,1140.1220621683094,2774.497346474602,23886.933661865056,16972.448445792266,29.3028,1110,2733,1169,2804,7.7638,5.057,24.1678,6.6332,4.3517,-2073.1257,1.0,1.0,0.0,1319.0,0.193267,0.189931,0.039642,1.0,1.0,0.018985,0.018597,0.002968,0.091736,0.091736,0.000986,0.00071,0.000464,-8.4e-05,0.002686,-0.001158,-0.003527,-0.009971,1319,1.0,33.734,87.2227,UNCERTAIN,high_slope_variation
6745,2533.0,1.583125,0.5705,1.23,1125.3478089222267,2302.028030003948,12075.200750098702,17341.804776944333,21.1316,1091,2264,1151,2338,14.3673,5.1032,29.9085,12.6409,4.2168,-1755.3789,1.0,0.4162,0.4649,2533.0,0.282153,0.276763,0.053554,1.0,1.0,0.050699,0.045633,0.01896,0.088827,0.088827,0.005663,0.004413,0.002552,0.002087,-0.00034,-1.3e-05,0.001814,-0.006034,2533,1.0,53.7768,91.9349,UNCERTAIN,high_slope_variation; high_shadow_variation
6750,295.0,0.184375,0.439,1.17,1153.5254237288136,1913.91186440678,2372.296610169491,16637.36440677966,16.8052,1140,1903,1168,1927,5.2935,3.1127,16.85,4.7551,2.3508,-851.874,1.0,0.3287,0.4013,295.0,0.252555,0.241078,0.055311,1.0,1.0,,,,0.0,0.0,0.013485,0.007639,0.003849,0.004291,0.001993,-0.000174,-0.006329,-0.010713,295,1.0,33.7027,75.9158,UNCERTAIN,high_shadow_variation
6754,725.0,0.453125,0.5021,1.0,1151.288275862069,2978.5958620689657,28989.396551724145,16693.293103448275,33.4524,1133,2961,1171,2999,10.7692,5.285,27.4971,9.708,4.4026,-1570.7997,1.0,0.0941,0.2585,725.0,0.220353,0.212107,0.052695,1.0,1.0,,,,0.0,0.0,2.8e-05,0.000536,-0.002484,0.000548,-0.002612,0.000296,-0.00801,-0.005506,725,1.0,-50.1159,79.0402,UNCERTAIN,high_slope_variation
6782,802.0,0.50125,0.6266,1.25,1151.058603491272,1361.8104738154614,-11430.238154613464,16699.0349127182,20.2356,1134,1340,1166,1380,12.1467,4.1934,20.9301,10.5366,3.4914,-2159.628,1.0,0.7986,0.3698,802.0,0.231926,0.204744,0.107246,1.0,1.0,,,,0.0,0.0,-0.001102,0.000355,0.000721,-0.003169,2.4e-05,-0.003438,-0.0044,-0.008441,802,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
6805,522.0,0.32625,0.5294,1.17,1147.2777777777778,1516.4616858237548,-7563.95785440613,16793.555555555555,18.4177,1131,1503,1165,1532,4.4026,3.0229,18.4723,3.2202,1.4434,-2148.0274,1.0,0.3203,0.4079,522.0,0.168242,0.165859,0.029294,1.0,1.0,,,,0.0,0.0,0.007622,0.003502,0.000895,-0.002516,0.003966,3.3e-05,-0.004799,-0.004331,522,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
6821,132.0,0.0825,0.5546,1.21,1152.5075757575758,2124.8939393939395,7646.848484848488,16662.810606060608,18.3334,1145,2119,1162,2133,4.3891,2.6982,15.0857,4.3005,1.7785,-1145.8306,1.0,0.7464,0.3656,132.0,0.170373,0.175036,0.036277,1.0,1.0,,,,0.0,0.0,0.014036,0.002342,0.001316,0.002444,0.000936,0.000703,-0.007751,-0.006094,132,1.0,53.7768,91.9349,UNCERTAIN,high_shadow_variation
6919,2866.0,1.79125,0.3994,1.18,1142.0055826936498,2125.7752965806003,7668.8824145150065,16925.360432658756,18.5815,1099,2085,1191,2163,12.139,6.2713,29.9377,10.4767,5.4645,-1130.287,1.0,0.2704,0.4097,2866.0,0.246073,0.240279,0.072995,1.0,1.0,,,,0.0,0.0,0.003252,0.002073,0.001118,0.000375,0.000966,0.000279,-0.003534,-0.002588,2866,1.0,53.7768,91.9349,UNCERTAIN,high_slope_variation; high_shadow_variation
6941,197.0,0.123125,0.684,1.12,1172.944162436548,1638.2893401015228,-4518.266497461926,16151.895939086296,16.7713,1165,1630,1183,1646,5.0354,3.1808,16.6265,4.236,2.0416,-1971.0981,1.0,0.5578,0.4473,197.0,0.213494,0.205099,0.044144,1.0,1.0,,,,0.0,0.0,0.016213,0.009031,0.003901,0.002708,-0.001714,0.001337,-0.003367,-0.007795,197,1.0,33.7027,75.9158,UNCERTAIN,high_shadow_variation
6955,1508.0,0.9425,0.4787,1.56,1171.9840848806366,1412.6518567639257,-10159.203580901856,16175.897877984084,19.1009,1153,1381,1198,1451,7.2009,4.4788,28.9604,5.8466,3.0774,-2283.6517,1.0,0.4815,0.463,1508.0,0.214352,0.207736,0.049803,0.982095,0.982095,,,,0.0,0.0,0.002178,0.001171,0.002097,4.5e-05,0.001765,-0.002242,-0.003449,-0.006773,1508,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
6960,1708.0,1.0675,0.4313,1.1,1170.846018735363,2544.5351288056204,18137.878220140512,16204.349531615924,24.3221,1140,2515,1200,2581,7.8547,4.0844,28.0798,6.2028,2.42,-2027.5592,1.0,0.6924,0.4124,1708.0,0.221172,0.209259,0.067483,1.0,1.0,0.04721,0.046203,0.008772,0.333724,0.333724,-0.000594,-0.003316,-0.001496,-0.00013,-0.000268,-0.003171,-0.007886,-0.006344,1708,1.0,33.734,87.2227,UNCERTAIN,high_shadow_variation
7009,410.0,0.25625,0.5125,1.28,1178.5487804878048,1542.0853658536585,-6923.365853658535,16011.780487804876,17.4438,1161,1530,1193,1555,5.2215,3.3713,18.036,3.6385,1.5733,-2114.53,1.0,0.277,0.3956,410.0,0.184585,0.181276,0.034718,1.0,1.0,,,,0.0,0.0,0.02432,0.00584,0.003865,0.005562,0.002744,0.007262,0.005375,0.001848,410,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
7063,435.0,0.271875,0.4252,1.06,1170.9218390804597,2207.7379310344827,9717.948275862063,16202.45402298851,18.8932,1154,2189,1185,2222,9.3926,3.9512,21.5507,8.1851,2.4117,-1202.11,1.0,0.3803,0.4154,435.0,0.236907,0.233985,0.040265,1.0,1.0,,,,0.0,0.0,0.002637,0.000232,-0.000516,0.001964,0.002856,-0.000566,-0.000295,-0.00098,435,1.0,53.7768,91.9349,UNCERTAIN,high_shadow_variation
7088,393.0,0.245625,0.4746,1.57,1177.2849872773536,3050.89058524173,30796.764631043246,16043.37531806616,34.7253,1166,3032,1189,3068,10.1258,5.0447,25.2512,8.8345,3.8767,-1455.1672,1.0,0.0769,0.2463,393.0,0.251138,0.252651,0.038664,1.0,1.0,,,,0.0,0.0,-0.003584,-0.001211,-0.002881,-0.003874,-0.004007,-0.00469,-0.005603,-0.012122,393,1.0,-50.1159,79.0402,UNCERTAIN,high_slope_variation
7105,980.0,0.6125,0.4444,1.09,1190.3489795918367,2504.488775510204,17136.719387755104,15716.775510204085,23.2526,1171,2475,1216,2524,6.1123,3.7135,24.3714,4.7527,2.1016,-2011.5277,1.0,0.7722,0.3653,980.0,0.224628,0.217346,0.052088,1.0,1.0,,,,0.0,0.0,-0.003759,-0.00298,-0.003941,-0.000422,-0.004169,-0.005712,-0.009275,-0.011065,980,1.0,33.734,87.2227,UNCERTAIN,high_shadow_variation
7120,160.0,0.1,0.5333,1.33,1186.59375,1399.6,-10485.5,15810.65625,18.9709,1179,1389,1194,1409,3.4915,2.1922,12.8563,3.328,2.0315,-2266.5635,1.0,0.6617,0.3872,160.0,0.199511,0.196389,0.034346,0.6625,0.6625,,,,0.0,0.0,0.00617,0.000746,0.002357,0.001308,-0.000573,-0.000874,-0.003707,-0.012088,160,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
7144,431.0,0.269375,0.5071,1.36,1186.002320185615,1443.0719257540604,-9398.701856148487,15825.441995359626,18.4053,1175,1425,1200,1459,8.3076,4.487,25.6262,6.7971,2.8284,-2277.3421,1.0,0.1797,0.3532,431.0,0.226321,0.209693,0.076327,1.0,1.0,,,,0.0,0.0,0.010319,0.003021,0.003183,0.00097,0.000527,-0.001489,-0.005253,-0.016979,431,1.0,-19.4926,68.1002,UNCERTAIN,high_shadow_variation
7200,301.0,0.188125,0.4479,1.52,1189.9634551495017,1332.0099667774086,-12175.250830564786,15726.413621262458,19.8879,1180,1318,1201,1350,8.4994,3.0767,20.3628,7.5697,2.1235,-1999.926,1.0,0.0121,0.0908,301.0,,,,0.0,0.0,,,,0.0,0.0,0.002744,0.001341,0.002255,0.000819,0.000361,-0.002787,-0.004377,-0.011168,301,1.0,-19.4926,68.1002,UNCERTAIN,no_radar_coverage
7202,394.0,0.24625,0.5777,1.41,1195.548223350254,1676.3730964467004,-3566.1725888324872,15586.79441624365,15.989,1186,1661,1208,1692,7.9731,3.2526,19.7555,6.4159,1.9284,-1975.31,1.0,0.3503,0.4424,394.0,0.198109,0.183268,0.046455,1.0,1.0,,,,0.0,0.0,0.002928,0.001965,0.001717,0.003368,0.0039,0.005279,0.007372,0.000463,394,1.0,33.7027,75.9158,UNCERTAIN,high_shadow_variation
7246,173.0,0.108125,0.5986,1.0,1206.4913294797689,3036.3872832369943,30434.18208092486,15313.216763005776,34.0698,1199,3028,1216,3045,7.6143,2.653,15.1776,6.4,1.2764,-1543.1385,1.0,0.5632,0.4526,173.0,0.169436,0.17195,0.036441,1.0,1.0,,,,0.0,0.0,0.00043,0.001835,-0.001501,0.001797,0.000382,-0.008783,-0.004638,0.001831,173,1.0,25.3927,84.5067,UNCERTAIN,high_shadow_variation
7256,1172.0,0.7325,0.4607,1.1,1208.5017064846415,1653.7730375426622,-4131.174061433441,15262.957337883963,15.8115,1185,1631,1233,1684,8.1446,5.3523,26.9065,6.7054,4.0196,-1918.4716,1.0,0.2547,0.3786,1172.0,0.292811,0.283988,0.087295,1.0,1.0,,,,0.0,0.0,0.005841,0.001979,0.002095,0.001576,0.006611,0.000691,0.004246,0.003206,1172,1.0,85.0522,75.7671,UNCERTAIN,high_slope_variation; high_shadow_variation
7285,179.0,0.111875,0.585,1.06,1207.6480446927374,2154.8435754189945,8395.589385474865,15284.298882681567,17.4381,1200,2146,1217,2164,6.0399,2.5939,12.1968,5.5799,1.3879,-1042.7815,1.0,0.227,0.3608,179.0,0.266362,0.268837,0.059884,1.0,1.0,,,,0.0,0.0,-0.001339,0.000532,-0.001623,0.001017,0.000359,-0.000669,-0.001019,-0.00554,179,1.0,86.6499,88.4185,UNCERTAIN,high_shadow_variation
7291,184.0,0.115,0.5974,1.57,1200.9021739130435,2951.516304347826,28312.40760869565,15452.945652173912,32.2552,1194,2940,1208,2962,9.4025,4.8412,23.6678,8.6409,4.1984,-1700.8739,1.0,0.2107,0.3856,184.0,0.309899,0.263833,0.124677,1.0,1.0,,,,0.0,0.0,0.004676,-0.002294,-0.000938,-0.000133,-0.002324,-0.007681,-0.005904,0.009559,184,1.0,25.3927,84.5067,UNCERTAIN,high_shadow_variation
7294,232.0,0.145,0.5309,1.21,1200.75,1356.176724137931,-11571.081896551725,15456.75,19.3074,1189,1347,1212,1366,13.5566,2.6628,24.9037,11.9264,1.2274,-1995.5547,1.0,0.0,0.0,232.0,,,,0.0,0.0,,,,0.0,0.0,0.01746,0.001878,0.003845,0.001532,0.00059,-0.002785,-0.003844,-0.014239,232,1.0,0.5626,56.8385,UNCERTAIN,no_radar_coverage
7306,1027.0,0.641875,0.3224,1.33,1186.6163583252192,2351.4118792599807,13309.796981499516,15810.09104186952,20.6666,1151,2326,1216,2375,8.2604,3.0117,19.543,6.9798,1.8796,-1840.7608,1.0,0.621,0.4422,1027.0,0.237728,0.234704,0.046716,1.0,1.0,,,,0.0,0.0,0.000284,-0.00033,-0.000682,0.001191,0.002248,-0.001061,-0.000795,0.000773,1027,1.0,53.7768,91.9349,UNCERTAIN,high_shadow_variation
7308,387.0,0.241875,0.5316,1.08,1210.1705426356589,2780.651162790697,24040.779069767435,15221.236434108529,28.4544,1199,2767,1225,2795,7.2288,4.2182,21.4121,5.9949,2.861,-2060.3674,1.0,0.6822,0.4201,387.0,0.235307,0.225451,0.037686,1.0,1.0,,,,0.0,0.0,0.001726,0.000594,0.003804,-0.00052,0.0001,-0.011913,7.5e-05,-0.003584,387,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7347,960.0,0.6,0.5882,1.41,1206.203125,2486.694791666667,16691.86979166667,15320.421875,22.6569,1182,2471,1230,2505,7.3046,5.6534,28.84,5.343,3.1588,-1997.7413,1.0,0.7867,0.3628,960.0,0.24252,0.2319,0.065712,1.0,1.0,,,,0.0,0.0,-0.004457,-0.003942,-0.003766,-0.00298,-0.003597,-0.005317,-0.009769,-0.008764,960,1.0,33.5851,91.8903,UNCERTAIN,high_slope_variation; high_shadow_variation
7352,845.0,0.528125,0.4801,1.1,1204.2118343195266,1122.3171597633136,-17417.57100591716,15370.204142011837,23.2289,1182,1098,1222,1142,15.538,6.3177,27.736,13.9044,5.2052,-2654.5129,1.0,0.8107,0.3544,845.0,,,,0.0,0.0,0.054086,0.052149,0.013533,1.0,1.0,0.009622,0.004775,0.003537,0.003227,0.002941,0.003235,-0.000716,-0.000837,845,1.0,50.752,65.3557,UNCERTAIN,high_slope_variation; high_shadow_variation
7357,506.0,0.31625,0.4381,1.06,1201.810276679842,2587.7727272727275,19218.818181818184,15430.243083003952,24.6467,1185,2568,1220,2601,5.0708,2.5074,14.8628,4.4131,1.8877,-2007.1506,1.0,0.6912,0.4211,506.0,0.220825,0.219994,0.036559,1.0,1.0,,,,0.0,0.0,-0.005546,-0.004996,-0.003148,-0.004127,-0.003811,-0.005219,-0.013802,-0.008667,506,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7367,649.0,0.405625,0.5547,1.3,1207.446841294299,2724.9275808936827,22647.689522342072,15289.328967642525,27.3256,1191,2707,1221,2746,4.1307,2.3388,19.4259,3.4027,1.4699,-2063.9439,1.0,0.7978,0.3753,649.0,0.228332,0.221883,0.045733,1.0,1.0,0.020908,0.021004,0.003169,0.292758,0.292758,-0.000889,0.000735,0.001784,-0.001421,-0.001768,-0.0086,-0.003621,-0.006639,649,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7382,435.0,0.271875,0.3884,1.09,1212.4275862068966,2412.2528735632186,14830.821839080469,15164.810344827583,21.2114,1196,2393,1228,2428,5.4265,2.5882,13.1045,4.4351,1.5751,-1876.6315,1.0,0.7164,0.3934,435.0,0.285647,0.278726,0.07953,1.0,1.0,,,,0.0,0.0,-0.00506,-0.006235,-0.003408,-0.002441,-0.003795,-0.008008,-0.006455,-0.011517,435,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7386,312.0,0.195,0.489,1.32,1218.0608974358977,2933.878205128205,27871.455128205125,15023.977564102564,31.6631,1205,2924,1234,2946,11.6987,6.3221,26.9485,11.1037,5.4885,-1741.1094,1.0,0.619,0.459,312.0,0.236975,0.228536,0.057647,1.0,1.0,,,,0.0,0.0,1e-05,0.003812,0.001932,0.003357,0.001631,-0.004116,-0.006127,-0.002637,312,1.0,25.3927,84.5067,UNCERTAIN,high_slope_variation; high_shadow_variation
7407,579.0,0.361875,0.4874,1.09,1214.7685664939552,2533.544041450777,17863.10103626943,15106.28583765112,23.3943,1199,2518,1235,2551,6.5213,3.0684,20.5159,4.9434,1.6426,-2039.5353,1.0,0.8003,0.3588,579.0,0.253988,0.246316,0.053167,1.0,1.0,,,,0.0,0.0,-0.002029,-0.003928,-0.002253,-0.001988,-0.002043,-0.003704,-0.008331,-0.007321,579,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7415,399.0,0.249375,0.5363,1.29,1226.609022556391,3184.4536340852133,34135.840852130335,14810.274436090223,37.2105,1216,3171,1240,3202,12.201,4.5116,25.441,10.8301,3.5529,-1519.7751,1.0,0.4637,0.4756,399.0,0.242611,0.218566,0.106225,1.0,1.0,,,,0.0,0.0,0.029984,0.037504,0.052552,0.05689,0.071869,0.062234,0.06662,0.06919,399,1.0,25.3927,84.5067,UNCERTAIN,high_shadow_variation
7421,400.0,0.25,0.3941,1.21,1222.165,2516.69,17441.75,14921.375,22.9535,1205,2499,1234,2534,10.7752,6.5019,29.8026,8.6585,4.1453,-2025.081,1.0,0.4828,0.4431,400.0,0.29323,0.283404,0.079375,1.0,1.0,,,,0.0,0.0,0.001683,-0.000998,-0.001538,-0.000196,-0.000825,-0.002986,-0.003088,-0.005549,400,1.0,33.5851,91.8903,UNCERTAIN,high_slope_variation; high_shadow_variation
7440,765.0,0.478125,0.4688,1.59,1230.848366013072,2772.718954248366,23842.47385620915,14704.290849673202,28.0123,1214,2748,1246,2799,7.821,4.4533,20.4658,5.9695,3.1395,-2040.7187,1.0,0.6911,0.4161,765.0,0.277817,0.264449,0.068412,1.0,1.0,,,,0.0,0.0,0.012706,0.00735,0.004738,0.003742,0.003608,-0.001741,0.002363,-0.002924,765,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7448,509.0,0.318125,0.4281,1.41,1238.7406679764244,2413.612966601179,14864.824165029471,14506.983300589389,20.7706,1219,2400,1260,2429,5.5289,2.5779,14.2369,4.6477,1.3188,-1861.899,1.0,0.3407,0.4064,509.0,0.301329,0.292322,0.059943,1.0,1.0,,,,0.0,0.0,0.02449,0.027837,0.035754,0.034481,0.040517,0.042026,0.04185,0.03821,509,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7450,830.0,0.51875,0.4049,1.22,1218.5590361445784,2845.5481927710844,25663.204819277104,15011.52409638554,29.7314,1201,2819,1242,2869,10.2217,3.6664,21.9882,8.8724,2.7419,-1916.4656,1.0,0.574,0.4685,830.0,0.236082,0.233997,0.035555,1.0,1.0,,,,0.0,0.0,0.007423,0.010788,0.006941,0.012358,0.012988,0.002328,0.006138,0.010611,830,1.0,25.3927,84.5067,UNCERTAIN,high_shadow_variation
7454,136.0,0.085,0.5965,1.58,1229.0220588235295,1671.779411764706,-3681.014705882357,14749.948529411762,15.2017,1221,1666,1240,1678,4.9878,3.1172,19.2114,4.5376,2.3041,-1924.3112,1.0,0.5794,0.4262,136.0,0.287318,0.275483,0.061102,1.0,1.0,,,,0.0,0.0,0.002288,0.001719,0.003296,0.001662,0.00466,-0.000203,0.001384,-0.00357,136,1.0,85.0522,75.7671,UNCERTAIN,high_shadow_variation
7459,768.0,0.48,0.6019,1.52,1220.7291666666667,2556.7994791666665,18444.486979166664,14957.270833333332,23.7471,1200,2542,1244,2571,5.144,4.2043,25.143,3.9672,2.5471,-2030.54,1.0,0.726,0.3922,768.0,0.278449,0.273597,0.048161,1.0,1.0,,,,0.0,0.0,0.005235,0.000948,0.002014,0.001644,0.001692,0.001189,-0.00373,0.000578,768,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7461,202.0,0.12625,0.5489,1.44,1223.2970297029703,2715.0940594059407,22401.851485148523,14893.074257425742,26.9008,1215,2704,1231,2727,4.2178,1.9971,10.2591,3.4288,1.0642,-2056.6685,1.0,0.3671,0.424,202.0,0.246128,0.227847,0.061417,1.0,1.0,,,,0.0,0.0,0.001338,0.001419,-0.000772,-6e-06,-0.001512,-0.014549,-0.004442,-0.0036,202,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7472,956.0,0.5975,0.5085,1.18,1214.9968619246863,2749.9205020920504,23272.51255230125,15100.578451882844,27.7425,1195,2725,1235,2772,5.6437,3.1048,16.8505,4.6794,2.2624,-2052.9447,1.0,0.4658,0.4306,956.0,0.272811,0.269528,0.042199,1.0,1.0,,,,0.0,0.0,0.000741,0.002449,0.001396,-4.4e-05,-0.000687,-0.011648,-0.002012,-0.003321,956,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
7492,844.0,0.5275,0.5015,1.55,1215.7310426540284,2341.107819905213,13052.195497630324,15082.22393364929,19.9457,1189,2326,1240,2359,7.1558,2.8286,16.097,6.139,1.9623,-1779.3182,1.0,0.4085,0.4197,844.0,0.236078,0.23457,0.043939,1.0,1.0,,,,0.0,0.0,0.002567,0.003711,0.003806,0.004748,0.004598,0.005183,0.004512,0.000844,844,1.0,86.6499,88.4185,UNCERTAIN,high_shadow_variation
7493,148.0,0.0925,0.5139,1.12,1234.6351351351352,2535.6283783783783,17915.20945945946,14609.62162162162,23.1171,1226,2528,1244,2544,5.4935,3.4348,16.8719,5.1086,2.5888,-2016.9224,1.0,0.557,0.4222,148.0,0.311916,0.297982,0.08514,1.0,1.0,,,,0.0,0.0,0.024578,0.014863,0.013024,0.011782,0.015569,0.015202,0.018533,0.010185,148,1.0,33.5851,91.8903,UNCERTAIN,high_shadow_variation
