region_id,geo_x,geo_y,area_km2,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,dfsar_valid,dfsar_cpr_class,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,minirf_valid,radar_flag
6675,-18968.74294038548,17070.603092783505,1.394375,0.195677,0.191627,0.035526,1.0,1.0,True,normal_low,0.062444,0.049553,0.028561,0.103093,0.103093,True,BOTH
6676,-7920.619047619053,16908.11904761905,0.13125,0.194879,0.182701,0.054078,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6688,-10573.768261964731,16878.018891687658,0.49625,0.189477,0.187971,0.042626,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6709,-6928.54054054054,16849.317567567567,0.0925,0.20416,0.202915,0.038766,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6728,24243.679894179902,17039.12433862434,0.118125,0.154667,0.153897,0.018206,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6736,15019.675438596496,16735.441520467833,0.106875,0.229155,0.228423,0.028045,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6746,19482.530726256984,16789.256983240222,0.22375,0.245839,0.24437,0.043786,1.0,1.0,True,normal_low,0.035923,0.037171,0.006565,1.0,1.0,True,BOTH
6752,24772.030864197528,16692.413580246917,0.253125,0.166444,0.162271,0.025618,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6765,21764.39547038327,16826.458188153312,0.179375,0.236643,0.232611,0.03763,1.0,1.0,True,normal_low,0.022641,0.022064,0.005006,1.0,1.0,True,BOTH
6768,-12026.304776739358,16122.8779854621,0.601875,0.321887,0.282721,0.110789,0.169263,0.169263,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6786,22255.627982646416,16550.337310195227,0.288125,0.235642,0.22967,0.047388,1.0,1.0,True,normal_low,0.020783,0.01986,0.003644,1.0,1.0,True,BOTH
6829,23560.08333333333,16487.5,0.1875,0.210673,0.213577,0.021381,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6837,-10951.170498084291,16461.89846743295,0.163125,0.196162,0.193376,0.041693,0.996169,0.996169,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6839,13555.681015452536,16343.987858719647,0.283125,0.237633,0.219638,0.071925,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6854,19054.03367875648,16447.779792746114,0.120625,0.240048,0.22317,0.065772,1.0,1.0,True,normal_low,0.04716,0.044209,0.0123,1.0,1.0,True,BOTH
6860,-6828.96598202824,16585.737483953784,0.486875,0.183373,0.175126,0.037891,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6863,2650.743093922654,16572.737569060773,0.113125,0.281668,0.280767,0.04368,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6866,7838.315789473687,16420.894736842103,0.095,0.221372,0.219038,0.027846,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6870,22656.921875,16238.234375000004,0.2,0.237747,0.232281,0.04306,1.0,1.0,True,normal_low,0.02131,0.020773,0.003441,1.0,1.0,True,BOTH
6875,20990.06420233463,16680.94747081712,0.32125,0.25211,0.245885,0.046241,1.0,1.0,True,normal_low,0.032875,0.034213,0.007925,1.0,1.0,True,BOTH
6876,23125.190184049075,16485.085889570553,0.20375,0.205308,0.197915,0.032886,1.0,1.0,True,normal_low,0.021464,0.021913,0.003787,0.555215,0.555215,True,BOTH
6906,17325.195732838583,16511.56215213358,0.67375,0.196872,0.193668,0.037875,1.0,1.0,True,normal_low,0.042297,0.04183,0.008599,0.426716,0.426716,True,BOTH
6912,9467.357142857143,16386.77819548872,0.083125,0.225236,0.221752,0.055259,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6950,-5659.631010145567,16655.67203352448,1.416875,0.166828,0.162651,0.033818,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6951,19189.04183266932,16142.830677290836,0.156875,0.217251,0.217665,0.02892,1.0,1.0,True,normal_low,0.044184,0.043286,0.0094,0.498008,0.498008,True,BOTH
6976,-2275.304381846632,15943.183881064164,0.399375,0.235256,0.217477,0.0634,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6979,19413.87007874016,16321.562992125986,0.079375,0.234032,0.242284,0.03762,1.0,1.0,True,normal_low,0.055301,0.051632,0.019504,0.992126,0.992126,True,BOTH
6981,30295.220720720725,16232.932432432432,0.208125,0.257604,0.253405,0.033967,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6988,23152.731939163496,16094.036121673002,0.164375,0.230425,0.224698,0.03918,1.0,1.0,True,normal_low,0.02093,0.020296,0.002742,0.365019,0.365019,True,BOTH
7022,20620.54147031103,16309.995758718193,0.663125,0.221401,0.212547,0.06119,1.0,1.0,True,normal_low,0.029179,0.028878,0.006687,0.952875,0.952875,True,BOTH
7023,22026.440639269407,16092.661339421617,0.410625,0.206771,0.20533,0.031439,1.0,1.0,True,normal_low,0.02293,0.022585,0.00351,1.0,1.0,True,BOTH
7024,23693.623931623923,16162.358974358973,0.14625,0.203736,0.201367,0.027901,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7039,8640.915313225058,15910.302784222738,0.269375,0.238745,0.231205,0.045653,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7049,-6543.487804878052,16105.27642276423,0.15375,0.164432,0.159744,0.029901,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7056,15757.284431137728,15999.452095808383,0.104375,0.187354,0.182329,0.030379,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7076,22992.99593495934,15782.05487804878,0.3075,0.225878,0.2241,0.042032,1.0,1.0,True,normal_low,0.018381,0.018924,0.002683,0.457317,0.457317,True,BOTH
7086,18763.130952380947,15742.166666666668,0.2625,0.264976,0.255685,0.057621,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7090,-8289.864270386264,15955.93186695279,1.165,0.238848,0.209554,0.105773,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7098,-7457.771944922548,15935.697934595526,0.363125,0.169527,0.167786,0.024437,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7099,-5003.283041212693,15636.28872572241,1.319375,0.185926,0.180648,0.046691,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7111,-17739.03383458647,15973.996240601504,0.083125,0.201429,0.196798,0.028691,0.947368,0.947368,True,normal_low,0.074926,0.073061,0.011209,0.924812,0.924812,True,BOTH
7116,21288.311420982733,15886.240371845954,0.94125,0.210416,0.201875,0.044938,1.0,1.0,True,normal_low,0.027649,0.026019,0.007373,0.623506,0.623506,True,BOTH
7121,-6021.320783132527,15782.164156626506,0.415,0.159702,0.154339,0.030943,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7124,24827.600498930857,15664.505702067,0.876875,0.214083,0.212622,0.031977,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7136,12550.495807127882,15684.916491963664,0.894375,0.231075,0.227302,0.045208,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7168,22034.321428571435,15448.37087912088,0.455,0.24601,0.240637,0.054505,1.0,1.0,True,normal_low,0.02264,0.022478,0.003449,0.520604,0.520604,True,BOTH
7217,-10988.326666666668,15639.86,1.171875,0.193757,0.192701,0.036565,0.275733,0.275733,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7218,-7922.96621621622,15631.75,0.0925,0.183828,0.178976,0.0263,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7226,-1355.1151701059644,15041.89709983268,2.24125,0.249764,0.22765,0.107991,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7231,-38920.856371490285,15602.875809935204,0.289375,0.18908,0.18855,0.052878,0.533477,0.533477,True,normal_low,0.039441,0.038351,0.007545,1.0,1.0,True,BOTH
7263,-13081.21859572134,15826.816511245195,1.139375,,,,0.0,0.0,False,no_data,0.038903,0.039126,0.006249,0.140976,0.140976,True,S1_ONLY
7266,18232.266439909305,15609.45691609977,0.275625,0.242813,0.240054,0.047952,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7272,-6808.592608326253,15425.372557349194,0.735625,0.182334,0.178778,0.034953,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7288,21707.77664399093,14987.40476190476,0.275625,0.221664,0.215152,0.042337,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7289,22162.446428571435,15401.392857142857,0.105,0.231823,0.225365,0.030923,1.0,1.0,True,normal_low,0.022208,0.022343,0.004176,0.327381,0.327381,True,BOTH
7303,-9395.034555712273,15354.167136812412,0.443125,0.236822,0.219615,0.064103,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7304,-5263.167560321715,15194.467828418234,0.233125,0.176975,0.174438,0.034572,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7339,32703.84782608696,15207.202898550724,0.08625,0.283213,0.27759,0.055211,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7365,13727.5959752322,15042.063467492262,0.201875,0.298808,0.277234,0.076586,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7385,21385.389570552143,15080.407975460124,0.101875,0.210801,0.207384,0.031621,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7412,-12972.198113207549,15076.797169811323,0.1325,,,,0.0,0.0,False,no_data,0.034465,0.033556,0.004909,1.0,1.0,True,S1_ONLY
7446,-1909.234939759037,14892.21686746988,0.10375,0.31821,0.309211,0.080158,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7482,9491.236304549668,15496.739554317548,0.673125,0.293489,0.285424,0.053453,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7497,-26064.63612565445,14762.791765825796,1.313125,0.176579,0.176555,0.019532,0.026178,0.026178,False,normal_low,0.068031,0.066841,0.023208,1.0,1.0,True,S1_ONLY
7502,21279.5,14691.975409836068,0.190625,0.224678,0.214428,0.044689,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7521,12539.77777777778,14889.909722222224,0.09,0.267269,0.264929,0.070246,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7543,32090.467741935485,15049.478494623658,0.290625,0.256426,0.253089,0.036682,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7545,-16460.76102610261,15219.424392439243,0.694375,,,,0.0,0.0,False,no_data,0.055345,0.055927,0.009836,1.0,1.0,True,S1_ONLY
7561,-13730.202970297029,14531.316831683172,0.12625,,,,0.0,0.0,False,no_data,0.068264,0.068284,0.01087,1.0,1.0,True,S1_ONLY
7583,-5511.389175257733,14651.337628865982,0.2425,0.191822,0.189033,0.039788,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7589,-5845.606490872211,14309.348884381336,0.61625,0.212076,0.205788,0.043046,0.60142,0.60142,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7611,-10031.407079646016,14985.566371681416,0.70625,0.220619,0.215675,0.039274,0.495575,0.495575,True,normal_low,0.032378,0.032378,0.0,0.000885,0.000885,False,CPR_ONLY
7624,3633.06227106227,14539.327838827838,0.34125,0.241358,0.238987,0.05002,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7635,-17506.447529291898,14726.913652572592,1.226875,,,,0.0,0.0,False,no_data,0.043438,0.040817,0.010458,1.0,1.0,True,S1_ONLY
7649,-13135.28120978121,14245.850707850706,0.97125,,,,0.0,0.0,False,no_data,0.070956,0.071794,0.019851,1.0,1.0,True,S1_ONLY
7654,32221.30079155673,14112.934036939318,0.47375,0.235949,0.221674,0.059804,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7664,32402.57167235496,14602.035836177474,0.549375,0.27898,0.269749,0.051364,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7687,23231.797297297293,14079.824324324323,0.115625,0.248993,0.249579,0.050257,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7751,-377.80150581793714,14452.014373716633,1.82625,0.199725,0.186942,0.061429,0.991786,0.991786,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7755,20990.61111111111,14198.555555555557,0.1125,0.22946,0.223321,0.03418,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7770,4231.157608695648,14283.040760869564,0.23,0.251946,0.249151,0.050685,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7775,-11251.98936170213,13780.5,0.29375,,,,0.0,0.0,False,no_data,0.055713,0.053974,0.010415,1.0,1.0,True,S1_ONLY
7790,3834.483031674208,13929.685520361989,0.5525,0.25998,0.26076,0.056062,0.986425,0.986425,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7808,14648.062300319483,14088.99840255591,0.195625,0.329486,0.326495,0.046577,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7842,35109.55501222494,13834.790953545236,0.51125,0.279797,0.277535,0.043243,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7844,-25522.03312788906,14037.749614791988,0.405625,0.20503,0.201172,0.038469,0.285054,0.285054,True,normal_low,0.048298,0.043916,0.013762,1.0,1.0,True,BOTH
7864,36840.95408163265,13947.948979591838,0.1225,0.224736,0.223499,0.032657,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7876,-2978.531496062991,13526.090551181103,0.79375,0.218868,0.208768,0.052477,0.277165,0.277165,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7893,16718.8112244898,13498.790816326527,0.6125,0.368136,0.357974,0.080108,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7916,488.9736842105267,13988.950292397658,0.4275,0.187239,0.182214,0.051198,0.951754,0.951754,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
7990,11875.54895104895,13726.11188811189,0.17875,0.197347,0.191072,0.050116,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8001,35806.71258134491,13772.896963123649,0.288125,0.22894,0.226995,0.035938,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8035,21469.529895366213,13701.060538116595,0.418125,0.207474,0.200263,0.03924,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8093,-19446.40747330961,13141.069395017792,0.175625,,,,0.0,0.0,False,no_data,0.039971,0.039535,0.004315,1.0,1.0,True,S1_ONLY
8105,31341.708672086723,13104.429539295394,0.230625,0.242117,0.235578,0.041788,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8107,-25318.865384615383,13223.769230769234,0.1625,,,,0.0,0.0,False,no_data,0.038862,0.037504,0.007021,1.0,1.0,True,S1_ONLY
8109,-10168.34702549575,13592.21388101983,0.220625,,,,0.0,0.0,False,no_data,0.07282,0.07561,0.016039,1.0,1.0,True,S1_ONLY
8115,10458.402439024394,12925.439024390244,0.25625,0.249131,0.240811,0.057181,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8118,-12986.017241379312,13152.310344827583,0.18125,,,,0.0,0.0,False,no_data,0.126704,0.125911,0.019596,1.0,1.0,True,S1_ONLY
8119,-11526.638828633404,13126.711135213303,0.864375,,,,0.0,0.0,False,no_data,0.081323,0.071929,0.028782,1.0,1.0,True,S1_ONLY
8120,-6973.447761194031,13268.59701492537,0.08375,,,,0.0,0.0,False,no_data,0.054379,0.052583,0.006645,1.0,1.0,True,S1_ONLY
8128,35877.30898876405,13340.106741573032,0.11125,0.214493,0.213808,0.029322,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8136,34372.125,13194.75,0.25,0.279381,0.276921,0.037478,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8137,36501.05494125778,12590.68659295093,0.904375,0.197827,0.182857,0.056674,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8148,15596.235074626864,13060.667910447764,0.1675,0.362963,0.341127,0.090931,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8179,-18465.77044854881,12865.803430079157,0.47375,,,,0.0,0.0,False,no_data,0.048079,0.047238,0.007159,1.0,1.0,True,S1_ONLY
8190,16181.702797202794,13260.185314685315,0.446875,0.400105,0.400627,0.09654,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8208,33973.67534722222,13189.215277777776,0.36,0.273869,0.273102,0.042462,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8209,38583.06518282989,12923.512718600956,0.78625,0.238147,0.223355,0.060042,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8233,18033.18421052632,12509.925837320574,0.653125,0.316077,0.304453,0.069873,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8236,16.22814982973796,13181.303064699205,1.10125,0.20549,0.201292,0.047322,0.152667,0.152667,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8247,17062.848164627358,12408.383759733042,1.12375,0.360028,0.349264,0.079817,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8249,25331.93021346469,12951.977832512312,0.76125,0.257516,0.251274,0.044166,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8266,-10092.039440203567,13030.016539440205,0.245625,,,,0.0,0.0,False,no_data,0.073065,0.072341,0.010161,1.0,1.0,True,S1_ONLY
8268,-6665.801382279635,12691.83242692046,2.758125,,,,0.0,0.0,False,no_data,0.053878,0.051001,0.013223,0.88058,0.88058,True,S1_ONLY
8298,-3547.375,12748.861013986016,0.715,,,,0.0,0.0,False,no_data,0.056587,0.055394,0.008252,0.413462,0.413462,True,S1_ONLY
8305,-9878.333333333328,12724.5,0.1875,,,,0.0,0.0,False,no_data,0.086319,0.084841,0.012844,1.0,1.0,True,S1_ONLY
8312,18622.585846867754,12927.385150812064,0.53875,0.2626,0.257235,0.04877,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8315,39273.18951612903,12589.209677419356,0.155,0.214596,0.214351,0.0253,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8381,22118.55107973421,12607.777823920267,1.505,0.256944,0.256197,0.045324,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8384,-31443.69852941177,12448.294117647063,0.085,,,,0.0,0.0,False,no_data,0.316816,0.206833,0.2416,1.0,1.0,True,S1_ONLY
8408,22885.6641221374,12440.576335877864,0.16375,0.274191,0.266347,0.047874,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8415,-5318.983146067418,12306.45505617978,0.278125,,,,0.0,0.0,False,no_data,0.047883,0.046025,0.009356,1.0,1.0,True,S1_ONLY
8420,16233.27403846154,12313.24038461539,0.13,0.362676,0.351517,0.073257,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8422,24629.033542976933,12472.171907756812,0.59625,0.300979,0.292836,0.05534,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8458,-10425.237631184404,12403.311094452773,0.416875,,,,0.0,0.0,False,no_data,0.075933,0.074832,0.00953,1.0,1.0,True,S1_ONLY
8470,-8353.373563218389,11685.442528735635,0.54375,,,,0.0,0.0,False,no_data,0.060016,0.058809,0.009552,1.0,1.0,True,S1_ONLY
8475,39000.88888888889,12179.666666666672,0.1575,0.188611,0.189185,0.019779,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8482,25110.71134020618,12302.948453608244,0.12125,0.279595,0.263961,0.054284,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8486,-23291.989361702126,12052.627659574464,0.088125,,,,0.0,0.0,False,no_data,0.069662,0.063861,0.012796,1.0,1.0,True,S1_ONLY
8499,-8403.333827893177,12528.037091988132,1.053125,,,,0.0,0.0,False,no_data,0.067458,0.066553,0.012512,1.0,1.0,True,S1_ONLY
8503,-11779.305620608897,12554.071428571428,0.800625,,,,0.0,0.0,False,no_data,0.137865,0.127298,0.053193,1.0,1.0,True,S1_ONLY
8508,14655.5294117647,12015.5,0.10625,0.360501,0.345191,0.0767,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8525,25561.548192771093,12153.19410977242,0.93375,0.332144,0.296381,0.111607,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8528,39327.47029702971,12125.5,0.12625,0.187336,0.186294,0.031845,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8582,-10947.428571428572,11967.75,0.4375,,,,0.0,0.0,False,no_data,0.078949,0.078186,0.012448,1.0,1.0,True,S1_ONLY
8592,20913.89655172413,12023.043103448275,0.725,0.206063,0.202622,0.033097,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8600,-4523.981481481482,11578.518518518518,1.6875,,,,0.0,0.0,False,no_data,0.068036,0.065281,0.018292,1.0,1.0,True,S1_ONLY
8608,-19219.62337662337,12317.155844155845,0.48125,,,,0.0,0.0,False,no_data,0.046491,0.043788,0.011427,1.0,1.0,True,S1_ONLY
8624,38768.08037578288,11937.45198329854,0.299375,0.186966,0.18585,0.02462,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8631,12727.418632075469,12056.39622641509,0.53,0.32416,0.321278,0.075189,1.0,1.0,True,normal_low,0.045472,0.041304,0.013479,0.365566,0.365566,True,BOTH
8639,17530.431458699466,11756.25571177504,0.355625,0.410929,0.394974,0.111667,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8648,20401.95098039216,11904.503267973858,0.19125,0.185133,0.180633,0.034831,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8664,18671.385094600824,11697.235117674209,1.354375,0.264316,0.250887,0.07034,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8702,33191.21686746988,11442.216867469884,0.10375,0.290948,0.286542,0.053662,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8707,40479.66270337922,11838.250312891112,0.99875,0.217909,0.21431,0.053501,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8714,35552.901360544216,11812.74489795918,0.091875,0.180796,0.181738,0.019856,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8754,16997.800970873788,11650.2572815534,0.321875,0.383868,0.36001,0.095183,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8771,14156.635416666664,11465.604166666672,0.3,0.362165,0.353913,0.088498,1.0,1.0,True,normal_low,0.053145,0.051634,0.010973,0.825,0.825,True,BOTH
8797,41074.08506224067,11383.798755186726,0.150625,0.226214,0.198332,0.072299,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8804,-20488.95238095238,11451.928571428572,0.13125,,,,0.0,0.0,False,no_data,0.042417,0.041243,0.005096,1.0,1.0,True,S1_ONLY
8822,15510.343373493984,11511.192771084336,0.10375,0.470059,0.463788,0.082587,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8826,-41806.77530364373,11371.653846153844,0.154375,0.138939,0.135408,0.021277,1.0,1.0,True,normal_low,0.040974,0.03872,0.004023,0.060729,0.060729,False,CPR_ONLY
8842,21372.588235294126,11408.147058823532,0.10625,0.252009,0.251001,0.032555,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8871,24892.703125,11361.0859375,0.4,0.304527,0.298139,0.073312,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8904,-1469.194690265489,11301.219026548672,0.2825,,,,0.0,0.0,False,no_data,0.072236,0.070059,0.01879,1.0,1.0,True,S1_ONLY
8906,12963.808681672024,11339.48713826367,0.194375,0.38802,0.36762,0.113511,1.0,1.0,True,normal_low,0.05024,0.048709,0.012819,1.0,1.0,True,BOTH
8908,18030.297101449272,11123.416666666672,0.345,0.345415,0.351304,0.079459,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8929,5144.817337461303,10898.700464396286,0.8075,,,,0.0,0.0,False,no_data,0.049795,0.048901,0.010126,0.809598,0.809598,True,S1_ONLY
8933,21052.00984251968,11038.688976377956,0.3175,0.214576,0.212892,0.034545,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8941,-8025.089266155534,11065.532858707556,0.570625,,,,0.0,0.0,False,no_data,0.07695,0.071385,0.020154,1.0,1.0,True,S1_ONLY
8945,38964.009803921566,11120.69607843137,0.159375,0.204054,0.197968,0.041911,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8961,19862.994257762657,11708.549766056996,1.469375,0.222346,0.217988,0.04122,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8971,18910.70414673046,11039.21610845295,0.391875,0.221172,0.214588,0.053261,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8972,19664.45243757432,10868.098097502974,0.525625,0.214018,0.210758,0.037354,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
8991,-10222.336734693876,11132.744897959186,0.30625,,,,0.0,0.0,False,no_data,0.065632,0.064345,0.010232,1.0,1.0,True,S1_ONLY
8995,27264.75862068965,11008.948275862072,0.18125,0.179951,0.176508,0.022106,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
9004,-20397.65719063545,11015.55016722408,0.186875,,,,0.0,0.0,False,no_data,0.044234,0.043859,0.005145,1.0,1.0,True,S1_ONLY
9014,22976.46428571429,11026.392857142857,0.0875,0.257674,0.234728,0.075744,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
9018,-23027.4,11055.700000000004,0.3125,,,,0.0,0.0,False,no_data,0.048539,0.046441,0.013318,1.0,1.0,True,S1_ONLY
9035,21666.04740608229,10971.609123434704,0.349375,0.210692,0.205521,0.038458,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
9036,21839.22531293462,11514.877607788592,0.89875,0.242654,0.233746,0.047142,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
9053,42814.30099502487,11031.967661691546,0.125625,0.158997,0.15606,0.024621,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
9064,30623.37387387388,10721.108108108108,0.13875,0.198098,0.193965,0.023018,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
9067,-42560.694562899786,11115.758528784643,1.1725,0.212618,0.18457,0.092866,1.0,1.0,True,normal_low,0.04584,0.048203,0.002728,0.003731,0.003731,False,CPR_ONLY
9108,-6835.629310344826,10846.728448275862,0.145,,,,0.0,0.0,False,no_data,0.065923,0.066329,0.009914,1.0,1.0,True,S1_ONLY
9112,24478.731770833343,10880.643229166672,0.72,0.274971,0.27102,0.062149,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
9130,3506.3121693121648,10640.513227513227,0.23625,,,,0.0,0.0,False,no_data,0.049852,0.046649,0.010988,1.0,1.0,True,S1_ONLY
9134,38616.05550262029,10987.505717008098,1.311875,0.181673,0.176363,0.047159,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
