region_id,area_km2,geo_x,geo_y,shadow_fraction,shadow_std,shadow_valid_px
6681,1.420625,27846.959304883407,16731.516278046634,0.7992,0.3885,2273.0
6682,0.00375,-22704.666666666664,16946.333333333332,0.8867,0.1608,6.0
6683,0.003125,-21950.5,16950.5,0.544,0.2722,5.0
6684,0.00125,-19288.0,16950.5,1.0,0.0,2.0
6685,0.00375,-18871.333333333332,16954.666666666668,1.0,0.0,6.0
6686,0.00125,-13725.5,16938.0,0.0,0.0,2.0
6687,0.480625,-12031.70936280884,16799.167100130042,0.2018,0.3688,769.0
6688,0.49625,-10573.768261964731,16878.018891687658,0.8598,0.334,794.0
6689,0.000625,-8125.5,16950.5,0.0,,1.0
6690,0.001875,1782.8333333333285,16958.833333333332,0.0,0.0,3.0
6691,0.003125,9849.5,16950.5,0.584,0.3946,5.0
6692,0.00375,12578.666666666664,16954.666666666668,0.6133,0.3997,6.0
6693,0.004375,-29007.64285714286,16925.5,0.0,0.0,7.0
6694,0.00375,-26596.333333333336,16929.666666666668,0.0,0.0,6.0
6695,0.00375,-23121.333333333336,16929.666666666668,0.26,0.4261,6.0
6696,0.006875,-14870.954545454544,16920.954545454544,0.4182,0.3904,11.0
6697,0.0025,-11750.5,16931.75,0.2,0.2239,4.0
6698,0.00125,-9688.0,16925.5,0.38,0.5374,2.0
6699,0.000625,-8475.5,16925.5,0.64,,1.0
6700,0.00375,-129.66666666667152,16929.666666666668,0.0,0.0,6.0
6701,1.386875,19944.599143758453,16214.864578639026,0.7935,0.3892,2219.0
6702,0.015625,21695.5,16906.5,1.0,0.0,25.0
6703,0.000625,23399.5,16925.5,1.0,,1.0
6704,0.009375,29051.16666666667,16928.833333333336,0.0,0.0,15.0
6705,0.42625,-41501.966275659826,16764.83284457478,0.0024,0.0363,682.0
6706,1.90625,-32048.72950819672,16695.99180327869,0.0367,0.1741,3050.0
6707,3.06625,-28014.46759070526,17536.904402772114,0.0159,0.1143,4906.0
6708,0.00125,-24363.0,16900.5,0.0,0.0,2.0
6709,0.0925,-6928.54054054054,16849.317567567567,0.1722,0.3315,148.0
6710,0.001875,5466.1666666666715,16892.166666666668,1.0,0.0,3.0
6711,0.000625,11349.5,16900.5,0.6,,1.0
6712,0.000625,26724.5,16900.5,1.0,,1.0
6713,0.001875,-36842.16666666667,16867.166666666668,0.0,0.0,3.0
6714,0.000625,-28275.5,16875.5,1.0,,1.0
6715,0.010625,-27088.735294117647,16879.911764705885,0.5012,0.3904,17.0
6716,0.00125,-23375.5,16863.0,0.0,0.0,2.0
6717,0.000625,-20600.5,16875.5,1.0,,1.0
6718,0.0025,-15794.25,16875.5,0.0,0.0,4.0
6719,0.000625,-9125.5,16875.5,0.0,,1.0
6720,0.008125,3012.961538461539,16846.653846153844,0.5262,0.4397,13.0
6721,0.003125,11674.5,16875.5,0.792,0.239,5.0
6722,3.858125,11034.511339705168,15860.559938441598,0.0312,0.1479,6173.0
6723,0.000625,19974.5,16875.5,1.0,,1.0
6724,0.003125,39724.5,16875.5,0.0,0.0,5.0
6725,0.01,-41130.1875,16850.5,0.265,0.3749,16.0
6726,0.00375,-20246.333333333336,16846.333333333332,1.0,0.0,6.0
6727,1.15625,-9147.337837837833,16638.77027027027,0.4435,0.4478,1850.0
6728,0.118125,24243.679894179906,17039.12433862434,1.0,0.0,189.0
6729,0.008125,25499.5,16850.5,1.0,0.0,13.0
6730,0.003125,-38445.5,16815.499999999996,0.0,0.0,5.0
6731,0.00125,-33538.0,16825.5,1.0,0.0,2.0
6732,0.003125,-25825.5,16825.5,0.0,0.0,5.0
6733,0.02,-10845.8125,16795.03125,0.9325,0.191,32.0
6734,0.003125,-650.5,16825.5,0.0,0.0,5.0
6735,0.00875,8712.0,16838.0,0.0143,0.0535,14.0
6736,0.106875,15019.675438596496,16735.441520467833,1.0,0.0,171.0
6737,0.00125,16274.5,16838.0,1.0,0.0,2.0
6738,0.824375,23886.933661865056,16972.448445792266,1.0,0.0,1319.0
6739,0.004375,30706.642857142855,16825.5,0.0,0.0,7.0
6740,0.0025,-34206.75,16775.5,0.0,0.0,4.0
6741,0.00375,-29254.666666666664,16804.666666666668,0.0,0.0,6.0
6742,0.00625,-16933.0,16773.000000000004,1.0,0.0,10.0
6743,0.000625,-2800.5,16800.5,0.4,,1.0
6744,0.003125,11024.5,16800.5,0.176,0.2273,5.0
6745,1.583125,12075.200750098702,17341.804776944333,0.4162,0.4649,2533.0
6746,0.22375,19482.530726256984,16789.256983240222,0.9944,0.0537,358.0
6747,0.00375,-23904.666666666664,16771.333333333332,0.0,0.0,6.0
6748,0.00375,-15371.333333333332,16779.666666666668,0.0,0.0,6.0
6749,0.005,-2450.5,16781.75,0.085,0.2404,8.0
6750,0.184375,2372.296610169491,16637.36440677966,0.3287,0.4013,295.0
6751,0.011875,15287.657894736847,16749.184210526317,1.0,0.0,19.0
6752,0.253125,24772.030864197528,16692.413580246917,1.0,0.0,405.0
6753,0.010625,25003.911764705874,16791.676470588238,1.0,0.0,17.0
6754,0.453125,28989.396551724145,16693.293103448275,0.0941,0.2585,725.0
6755,2.735625,29706.50251313686,16598.660840758508,0.2446,0.4037,4377.0
6756,0.0025,37068.25,16775.5,0.0,0.0,4.0
6757,0.000625,42249.5,16775.5,,,
6758,0.019375,-33022.27419354839,16879.53225806452,0.8426,0.3136,31.0
6759,0.0025,-31538.0,16763.0,0.58,0.3731,4.0
6760,0.0025,-28750.5,16744.25,0.0,0.0,4.0
6761,0.0025,-19713.0,16763.0,1.0,0.0,4.0
6762,0.000625,3599.5,16750.5,0.44,,1.0
6763,0.011875,16923.184210526313,16779.447368421053,1.0,0.0,19.0
6764,0.021875,17890.928571428572,16810.500000000004,1.0,0.0,35.0
6765,0.179375,21764.39547038327,16826.458188153312,0.9752,0.1326,287.0
6766,0.003125,-22775.5,16725.5,0.0,0.0,5.0
6767,0.00125,-16350.5,16713.0,0.68,0.396,2.0
6768,0.601875,-12026.304776739358,16122.877985462099,0.0336,0.1458,963.0
6769,0.000625,-10525.5,16725.5,1.0,,1.0
6770,0.000625,-1125.5,16725.5,0.0,,1.0
6771,0.00375,11995.333333333336,16729.666666666668,0.6,0.4345,6.0
6772,0.00125,18512.0,16725.5,1.0,0.0,2.0
6773,0.005625,18866.166666666664,16722.722222222223,1.0,0.0,9.0
6774,0.000625,20599.5,16725.5,1.0,,1.0
6775,0.000625,27899.5,16725.5,1.0,,1.0
6776,0.0075,28176.583333333343,16729.666666666668,1.0,0.0,12.0
6777,0.0275,31312.56818181819,16715.840909090908,0.0,0.0,44.0
6778,0.013125,-39815.97619047619,16713.59523809524,0.0,0.0,21.0
6779,0.000625,-32175.5,16700.5,0.0,,1.0
6780,0.000625,-30275.5,16700.5,0.0,,1.0
6781,0.0025,-12888.0,16688.0,0.0,0.0,4.0
6782,0.50125,-11430.238154613464,16699.0349127182,0.7986,0.3698,802.0
6783,0.005625,-4122.722222222226,16708.833333333332,0.2756,0.3215,9.0
6784,0.00375,10053.666666666664,16704.666666666668,0.6467,0.3626,6.0
6785,0.006875,21479.045454545456,16695.954545454544,1.0,0.0,11.0
6786,0.288125,22255.627982646416,16550.337310195227,1.0,0.0,461.0
6787,0.014375,25909.28260869565,16713.543478260868,1.0,0.0,23.0
6788,0.005,-38194.25,16675.5,0.0,0.0,8.0
6789,1.73875,-36448.04672897197,16767.286484543496,1e-04,0.0038,2782.0
6790,0.001875,-33225.5,16675.5,0.6,0.5292,3.0
6791,0.00375,-32654.666666666664,16679.666666666668,0.2667,0.3628,6.0
6792,0.003125,-23125.5,16675.5,0.0,0.0,5.0
6793,1.5025,-22089.383111480864,16700.718386023294,0.3735,0.4591,2404.0
6794,0.00125,-3425.5,16663.0,0.86,0.198,2.0
6795,0.003125,10624.5,16675.5,0.152,0.1659,5.0
6796,0.0225,16621.02777777778,16699.805555555555,1.0,0.0,36.0
6797,0.001875,26407.833333333343,16683.833333333332,1.0,0.0,3.0
6798,0.018125,27576.22413793103,16717.741379310344,1.0,0.0,29.0
6799,0.00375,31420.333333333343,16679.666666666668,0.0,0.0,6.0
6800,0.001875,-27867.166666666664,16642.166666666668,0.1067,0.1222,3.0
6801,0.003125,-24500.5,16650.5,0.184,0.3483,5.0
6802,0.003125,-21175.5,16650.5,1.0,0.0,5.0
6803,0.0225,-18463.694444444445,16599.11111111111,1.0,0.0,36.0
6804,0.00625,-14288.0,16655.5,0.0,0.0,10.0
6805,0.32625,-7563.95785440613,16793.555555555555,0.3203,0.4079,522.0
6806,0.000625,6924.5,16650.5,0.68,,1.0
6807,0.0025,12362.0,16638.0,0.39,0.2023,4.0
6808,0.039375,15664.97619047619,16635.02380952381,1.0,0.0,63.0
6809,0.00125,-28488.0,16625.5,0.0,0.0,2.0
6810,0.001875,-27483.833333333336,16633.833333333332,0.0,0.0,3.0
6811,0.000625,-9325.5,16625.5,0.68,,1.0
6812,0.015,-8207.791666666672,16655.708333333332,0.115,0.2685,24.0
6813,0.001875,16366.166666666664,16633.833333333332,1.0,0.0,3.0
6814,0.02875,21676.673913043473,16563.0,0.9913,0.0533,46.0
6815,0.003125,22699.5,16625.5,1.0,0.0,5.0
6816,0.003125,-39075.5,16600.5,0.28,0.2857,5.0
6817,0.00125,-26125.5,16613.0,0.0,0.0,2.0
6818,0.000625,-20425.5,16600.5,1.0,,1.0
6819,0.001875,-17692.166666666668,16592.166666666668,1.0,0.0,3.0
6820,0.005625,-9822.722222222226,16583.833333333332,1.0,0.0,9.0
6821,0.0825,7646.848484848488,16662.810606060608,0.7464,0.3656,132.0
6822,0.003125,-35935.5,16580.5,0.0,0.0,5.0
6823,0.015625,-28183.5,16653.499999999996,0.0,0.0,25.0
6824,0.006875,-14795.954545454544,16548.227272727276,0.6291,0.3569,11.0
6825,0.038125,-8784.106557377047,16535.745901639344,0.2885,0.3847,61.0
6826,0.009375,-5918.833333333336,16558.833333333332,0.1467,0.344,15.0
6827,0.000625,-4850.5,16575.5,0.56,,1.0
6828,0.001875,20232.833333333343,16567.166666666668,1.0,0.0,3.0
6829,0.1875,23560.08333333333,16487.5,1.0,0.0,300.0
6830,0.000625,23699.5,16575.5,1.0,,1.0
6831,0.003125,-35525.5,16550.5,0.0,0.0,5.0
6832,0.008125,-34831.269230769234,16540.884615384613,0.0,0.0,13.0
6833,0.005,-33950.5,16538.0,0.0,0.0,8.0
6834,0.00125,-29238.0,16550.5,0.0,0.0,2.0
6835,0.003125,-25075.5,16550.5,0.0,0.0,5.0
6836,0.003125,-24875.5,16550.5,0.0,0.0,5.0
6837,0.163125,-10951.170498084291,16461.89846743295,0.9261,0.2309,261.0
6838,0.014375,-3951.5869565217363,16563.543478260868,0.1809,0.3065,23.0
6839,0.283125,13555.681015452537,16343.987858719647,0.9276,0.2216,453.0
6840,0.00125,24149.5,16538.0,1.0,0.0,2.0
6841,0.02625,-34568.95238095238,16460.02380952381,0.3533,0.4373,42.0
6842,0.003125,-18205.5,16535.500000000004,1.0,0.0,5.0
6843,0.01,-17397.375,16503.625,1.0,0.0,16.0
6844,0.000625,-9050.5,16525.5,0.72,,1.0
6845,0.00125,-6713.0,16525.5,0.0,0.0,2.0
6846,1.88875,9058.401389808081,16952.41098610192,0.5638,0.4516,3022.0
6847,0.001875,13066.166666666664,16533.833333333332,0.8,0.2,3.0
6848,0.003125,-37575.5,16500.5,0.232,0.3142,5.0
6849,0.003125,-34300.5,16500.5,0.0,0.0,5.0
6850,0.006875,-12486.86363636364,16480.045454545456,0.0,0.0,11.0
6851,0.00375,11995.333333333336,16504.666666666668,0.0133,0.0327,6.0
6852,0.034375,14385.86363636364,16412.318181818184,1.0,0.0,55.0
6853,0.004375,14913.78571428571,16507.642857142855,1.0,0.0,7.0
6854,0.120625,19054.03367875648,16447.779792746114,0.9903,0.0607,193.0
6855,0.000625,19524.5,16500.5,1.0,,1.0
6856,0.00625,29262.0,16495.5,0.736,0.3554,10.0
6857,0.000625,-36600.5,16475.5,0.0,,1.0
6858,0.0025,-21825.5,16481.75,0.16,0.2693,4.0
6859,0.003125,-18910.500000000004,16505.5,1.0,0.0,5.0
6860,0.486875,-6828.9659820282395,16585.737483953784,0.1474,0.311,779.0
6861,0.008125,-250.5,16500.5,0.0,0.0,13.0
6862,0.00625,1632.0,16470.5,0.232,0.3137,10.0
6863,0.113125,2650.743093922654,16572.737569060773,0.8281,0.3374,181.0
6864,0.005625,3257.8333333333285,16472.722222222223,0.4667,0.4382,9.0
6865,0.000625,6224.5,16475.5,0.48,,1.0
6866,0.095,7838.315789473687,16420.894736842103,0.0961,0.2466,152.0
6867,0.01125,9731.444444444445,16447.722222222223,0.6578,0.3815,18.0
6868,0.00125,15387.0,16475.5,1.0,0.0,2.0
6869,0.00125,21124.5,16488.0,1.0,0.0,2.0
6870,0.2,22656.921875,16238.234375000004,1.0,0.0,320.0
6871,0.001875,-26833.833333333336,16458.833333333332,0.32,0.3464,3.0
6872,0.00875,-23716.571428571428,16471.928571428572,0.0,0.0,14.0
6873,0.05125,-9603.5487804878,16459.951219512197,0.3102,0.3563,82.0
6874,0.0075,10447.416666666664,16465.083333333332,0.4867,0.4388,12.0
6875,0.32125,20990.06420233463,16680.94747081712,0.8391,0.3418,514.0
6876,0.20375,23125.190184049075,16485.085889570553,1.0,0.0,326.0
6877,0.013125,28462.595238095237,16438.59523809524,0.5581,0.3407,21.0
6878,0.001875,30199.5,16450.5,0.3867,0.4239,3.0
6879,0.006875,32090.40909090909,16425.5,0.0,0.0,11.0
6880,0.00125,-41188.0,16425.5,0.0,0.0,2.0
6881,0.000625,-39875.5,16425.5,0.4,,1.0
6882,0.003125,-21075.5,16425.5,1.0,0.0,5.0
6883,0.003125,-19250.5,16425.5,1.0,0.0,5.0
6884,0.000625,-4225.5,16425.5,0.52,,1.0
6885,0.025,14610.749999999993,16443.0,1.0,0.0,40.0
6886,0.00375,17962.0,16425.5,0.94,0.147,6.0
6887,0.030625,24676.030612244896,16403.051020408162,1.0,0.0,49.0
6888,0.01,-30013.0,16403.625,0.685,0.4026,16.0
6889,0.00375,-26504.666666666664,16396.333333333332,0.0,0.0,6.0
6890,0.003125,-25400.5,16400.5,0.0,0.0,5.0
6891,0.0025,-20669.25,16400.5,1.0,0.0,4.0
6892,0.00125,-17738.0,16400.5,1.0,0.0,2.0
6893,0.001875,-16417.166666666668,16392.166666666668,0.6267,0.4839,3.0
6894,2.52625,-3182.1180108857006,16523.891885205343,0.1278,0.3096,4042.0
6895,0.00375,-1046.3333333333285,16396.333333333332,0.0,0.0,6.0
6896,0.000625,2599.5,16400.5,1.0,,1.0
6897,0.004375,-40814.78571428572,16407.642857142855,0.0,0.0,7.0
6898,0.005,-38969.25,16394.25,0.16,0.241,8.0
6899,0.004375,-25968.35714285714,16375.5,0.0,0.0,7.0
6900,0.00125,-18438.0,16375.5,1.0,0.0,2.0
6901,0.019375,-13784.370967741932,16377.112903225803,0.2129,0.3442,31.0
6902,0.00375,-7496.3333333333285,16379.666666666668,0.0333,0.0816,6.0
6903,0.014375,-5147.239130434784,16396.152173913044,0.2487,0.3407,23.0
6904,0.009375,11551.166666666664,16358.833333333332,0.0,0.0,15.0
6905,0.000625,12374.5,16375.5,0.2,,1.0
6906,0.67375,17325.195732838583,16511.56215213358,0.9305,0.2168,1078.0
6907,0.004375,-22525.5,16350.5,0.0,0.0,7.0
6908,0.029375,-7053.159574468082,16292.521276595744,0.4374,0.3921,47.0
6909,0.005625,-5456.055555555555,16339.38888888889,0.1822,0.2736,9.0
6910,1.580625,-955.8875049426642,16292.878410438909,0.0,0.0024,2529.0
6911,0.000625,9274.5,16350.5,1.0,,1.0
6912,0.083125,9467.357142857145,16386.77819548872,0.8247,0.3113,133.0
6913,0.064375,16057.995145631074,16225.2572815534,0.9918,0.0635,103.0
6914,3.804375,26270.770740923268,16199.378758008876,0.9128,0.2782,6087.0
6915,0.0025,39412.0,16363.0,0.0,0.0,4.0
6916,0.000625,-25100.5,16325.5,0.0,,1.0
6917,0.00125,-24250.5,16338.0,0.5,0.1414,2.0
6918,0.431875,2733.544862518087,16241.346599131692,0.1077,0.273,691.0
6919,1.79125,7668.8824145150065,16925.360432658756,0.2704,0.4097,2866.0
6920,0.003125,13099.5,16325.5,0.912,0.1968,5.0
6921,0.073125,13866.594017094016,16126.141025641027,0.9976,0.0259,117.0
6922,0.00625,20399.5,16355.5,1.0,0.0,10.0
6923,0.039375,25083.626984126982,16281.452380952378,1.0,0.0,63.0
6924,0.003125,-36175.5,16300.5,0.0,0.0,5.0
6925,0.003125,-35785.5,16305.5,0.0,0.0,5.0
6926,0.004375,-28443.35714285714,16289.785714285717,0.0,0.0,7.0
6927,0.00875,-22150.5,16298.714285714283,0.0,0.0,14.0
6928,3.381875,-14454.085289225652,16090.04906671595,0.0062,0.0637,5411.0
6929,0.003125,-13325.5,16300.5,0.184,0.2617,5.0
6930,0.011875,-10868.92105263158,16292.605263157897,1.0,0.0,19.0
6931,0.00375,-554.6666666666715,16304.666666666668,0.0,0.0,6.0
6932,0.600625,1327.9859521331964,16641.86316337149,0.0,0.0,961.0
6933,0.000625,15749.5,16300.5,1.0,,1.0
6934,0.03625,23935.27586206897,16339.293103448272,1.0,0.0,58.0
6935,0.003125,24374.5,16300.5,1.0,0.0,5.0
6936,0.0025,32524.5,16294.25,0.0,0.0,4.0
6937,0.0025,37205.75,16300.5,0.0,0.0,4.0
6938,0.028125,-31794.38888888889,16284.944444444445,0.5902,0.4663,45.0
6939,0.005,-27416.125,16269.25,0.03,0.0595,8.0
6940,0.0225,-20361.611111111113,16232.444444444445,0.9456,0.1441,36.0
6941,0.123125,-4518.266497461926,16151.895939086295,0.5578,0.4473,197.0
6942,0.00375,445.3333333333285,16279.666666666668,0.0,0.0,6.0
6943,0.00375,7020.333333333336,16279.666666666668,0.0,0.0,6.0
6944,0.0125,10182.000000000007,16238.0,0.474,0.4196,20.0
6945,0.001875,12841.166666666664,16267.166666666668,0.8267,0.2344,3.0
6946,0.005,-28750.5,16238.0,0.0,0.0,8.0
6947,0.001875,-21683.833333333336,16258.833333333332,0.9067,0.1007,3.0
6948,0.003125,-16025.5,16250.5,0.36,0.3418,5.0
6949,0.000625,-7900.5,16250.5,0.68,,1.0
6950,1.416875,-5659.631010145567,16655.67203352448,0.0558,0.1952,2267.0
6951,0.156875,19189.041832669318,16142.830677290836,0.96,0.1687,251.0
6952,1.366875,-35890.80635573845,15907.267261088247,0.0013,0.0261,2187.0
6953,0.003125,-32770.5,16215.499999999996,0.704,0.3459,5.0
6954,0.053125,-17855.79411764706,16200.5,1.0,0.0,85.0
6955,0.9425,-10159.203580901856,16175.897877984084,0.4815,0.463,1508.0
6956,0.00375,-46.33333333332848,16221.333333333332,0.0,0.0,6.0
6957,0.001875,10891.166666666664,16217.166666666668,0.3333,0.3885,3.0
6958,0.00125,15337.0,16225.5,1.0,0.0,2.0
6959,0.00125,17474.5,16238.0,0.64,0.396,2.0
6960,1.0675,18137.878220140512,16204.349531615924,0.6924,0.4124,1708.0
6961,0.005625,18241.166666666664,16228.277777777777,0.8089,0.3064,9.0
6962,0.0075,19807.833333333336,16219.25,0.6833,0.3902,12.0
6963,0.005,-40475.5,16213.0,0.145,0.2678,8.0
6964,0.001875,-40017.166666666664,16192.166666666668,0.4267,0.4636,3.0
6965,0.0025,-29088.0,16213.0,0.0,0.0,4.0
6966,0.00375,-16883.833333333332,16200.5,1.0,0.0,6.0
6967,0.003125,-8700.5,16200.5,0.312,0.3851,5.0
6968,0.003125,-4000.5,16200.5,0.336,0.3119,5.0
6969,0.05625,8557.277777777781,16299.666666666668,0.6453,0.4078,90.0
6970,0.009375,-42483.833333333336,16163.833333333332,0.0,0.0,14.0
6971,0.004375,-31007.64285714286,16175.5,0.0,0.0,7.0
6972,0.028125,-25649.388888888887,16164.38888888889,0.6987,0.4143,45.0
6973,0.006875,-24475.5,16175.5,0.0,0.0,11.0
6974,0.00125,-12025.5,16188.0,0.0,0.0,2.0
6975,0.044375,-9173.739436619719,16132.190140845069,0.4569,0.4141,71.0
6976,0.399375,-2275.304381846632,15943.183881064164,0.001,0.0211,639.0
6977,0.001875,841.1666666666715,16183.833333333332,0.0,0.0,3.0
6978,0.00125,18549.5,16188.0,0.5,0.7071,2.0
6979,0.079375,19413.87007874016,16321.562992125986,0.9332,0.2148,127.0
6980,0.009375,22369.5,16187.166666666668,1.0,0.0,15.0
6981,0.208125,30295.220720720725,16232.932432432433,0.0353,0.1707,333.0
6982,0.004375,-27764.785714285714,16146.928571428572,0.0,0.0,7.0
6983,0.00625,-8375.5,16163.0,0.0,0.0,10.0
6984,0.045,-3685.5694444444453,16096.333333333332,0.3411,0.3839,72.0
6985,0.004375,16324.5,16150.5,0.9086,0.1578,7.0
6986,0.013125,17731.642857142855,16162.40476190476,0.9752,0.0844,21.0
6987,0.059375,22916.078947368413,16305.763157894733,1.0,0.0,95.0
6988,0.164375,23152.731939163496,16094.036121673002,1.0,0.0,263.0
6989,0.2925,24424.98076923078,16247.77564102564,1.0,0.0,468.0
6990,0.006875,30644.954545454544,16139.136363636364,0.1418,0.2853,11.0
6991,0.00375,31578.666666666657,16154.666666666668,0.0,0.0,6.0
6992,0.00875,33270.928571428565,16159.428571428572,0.0,0.0,14.0
6993,0.015625,-34538.5,16092.5,0.0,0.0,25.0
6994,0.008125,-28223.576923076922,16133.192307692309,0.0,0.0,13.0
6995,0.00125,-20013.0,16125.5,0.94,0.0849,2.0
6996,0.000625,-17175.5,16125.5,1.0,,1.0
6997,0.005,-14816.125,16116.125,0.395,0.2742,8.0
6998,0.00875,-5507.642857142855,16132.642857142855,0.0571,0.1519,14.0
6999,0.00375,-5271.3333333333285,16121.333333333332,0.12,0.2373,6.0
7000,0.0025,3687.0,16113.0,0.0,0.0,4.0
7001,0.01625,12127.384615384617,16136.076923076922,0.7569,0.3711,26.0
7002,0.003125,13099.5,16125.5,0.912,0.1339,5.0
7003,0.034375,21266.318181818177,16047.31818181818,0.9767,0.0954,55.0
7004,0.00125,25512.0,16125.5,1.0,0.0,2.0
7005,0.006875,-33500.5,16100.5,0.0,0.0,11.0
7006,0.001875,-25033.833333333336,16083.833333333332,0.1733,0.1804,3.0
7007,0.005,-21281.75,16109.875,1.0,0.0,8.0
7008,0.000625,-18225.5,16100.5,1.0,,1.0
7009,0.25625,-6923.365853658535,16011.780487804877,0.277,0.3956,410.0
7010,0.001875,-3467.1666666666715,16092.166666666668,0.1867,0.0611,3.0
7011,0.006875,9244.954545454551,16114.136363636364,0.7709,0.2374,11.0
7012,0.005,12499.5,16113.0,0.275,0.3246,8.0
7013,0.00375,25720.333333333343,16096.333333333332,1.0,0.0,6.0
7014,0.013125,26136.404761904763,16089.785714285717,1.0,0.0,21.0
7015,0.001875,-38583.833333333336,16083.833333333332,0.0,0.0,3.0
7016,0.000625,-38250.5,16075.5,0.0,,1.0
7017,0.011875,-34884.71052631579,16109.710526315794,0.0,0.0,19.0
7018,0.0025,-18706.75,16094.25,1.0,0.0,4.0
7019,0.00375,-10746.333333333328,16071.333333333332,0.9533,0.0734,6.0
7020,0.004375,4945.9285714285725,16064.785714285717,0.6571,0.3898,7.0
7021,0.04625,7620.445945945947,16113.0,0.067,0.1872,74.0
7022,0.663125,20620.54147031103,16309.995758718193,1.0,0.0,1061.0
7023,0.410625,22026.440639269407,16092.661339421615,0.9959,0.0542,657.0
7024,0.14625,23693.623931623923,16162.358974358973,1.0,0.0,234.0
7025,0.00125,-39675.5,16038.0,0.08,0.1131,2.0
7026,0.015625,-23484.5,16074.5,0.0,0.0,25.0
7027,0.00625,-23193.0,16043.0,0.304,0.4067,10.0
7028,0.00125,3149.5,16038.0,0.68,0.4525,2.0
7029,0.001875,5666.1666666666715,16058.833333333332,0.0,0.0,3.0
7030,0.030625,8019.397959183676,15929.071428571428,0.2098,0.3652,49.0
7031,0.00125,27287.0,16050.5,1.0,0.0,2.0
7032,0.003125,-41550.5,16025.5,0.0,0.0,5.0
7033,0.00375,-29371.333333333336,16029.666666666668,0.22,0.2859,6.0
7034,0.000625,-27025.5,16025.5,0.0,,1.0
7035,0.00125,-21550.5,16013.0,0.8,0.2828,2.0
7036,3.77125,-20281.20517069937,16334.258700696057,0.6912,0.4401,6034.0
7037,0.000625,-13775.5,16025.5,0.0,,1.0
7038,0.00375,3428.6666666666715,16021.333333333332,0.0,0.0,6.0
7039,0.269375,8640.915313225058,15910.302784222738,0.144,0.3136,431.0
7040,0.393125,16279.825914149442,15990.603338632754,0.9158,0.2483,629.0
7041,0.0025,27074.5,16031.75,1.0,0.0,4.0
7042,0.008125,29626.423076923078,16060.115384615387,1.0,0.0,13.0
7043,29.125625,33056.0969614386,19366.443327396406,0.0017,0.0361,46601.0
7044,0.003125,-35575.5,16000.5,0.0,0.0,5.0
7045,0.003125,-32975.5,16000.5,0.0,0.0,5.0
7046,0.000625,-28925.5,16000.5,0.0,,1.0
7047,0.011875,-26038.65789473684,16030.763157894733,0.4253,0.464,19.0
7048,0.0325,-9590.88461538461,15980.307692307691,0.5146,0.4336,52.0
7049,0.15375,-6543.487804878052,16105.27642276423,0.1273,0.2521,246.0
7050,0.00625,-3145.5,15977.999999999996,0.364,0.3274,10.0
7051,0.000625,-2675.5,16000.5,0.48,,1.0
7052,0.005,11408.875,16006.75,0.48,0.3578,8.0
7053,0.000625,11774.5,16000.5,0.0,,1.0
7054,0.000625,13624.5,16000.5,1.0,,1.0
7055,0.716875,15330.145161290318,16209.32737576286,0.9912,0.0756,1147.0
7056,0.104375,15757.284431137727,15999.452095808385,0.9099,0.2398,167.0
7057,0.000625,26799.5,16000.5,1.0,,1.0
7058,0.005625,32224.5,16000.5,0.0,0.0,9.0
7059,0.004375,-41975.5,15982.642857142855,0.0,0.0,7.0
7060,0.00125,-37013.0,15975.5,0.0,0.0,2.0
7061,0.005,-10044.25,15975.5,0.49,0.4789,8.0
7062,0.00125,2749.5,15988.0,0.0,0.0,2.0
7063,0.271875,9717.948275862065,16202.45402298851,0.3803,0.4154,435.0
7064,0.014375,19397.326086956527,15940.717391304352,0.88,0.2678,23.0
7065,0.0075,29049.5,15971.333333333332,0.4433,0.4436,12.0
7066,0.004375,-35300.5,15950.5,0.0,0.0,7.0
7067,0.00375,-34379.66666666667,15946.333333333332,0.0,0.0,6.0
7068,0.005,-34022.375,15953.625,0.64,0.4244,8.0
7069,0.00125,-28000.5,15938.0,0.0,0.0,2.0
7070,0.015,-22709.875,15950.5,0.0667,0.2259,24.0
7071,0.000625,-22100.5,15950.5,0.0,,1.0
7072,0.000625,-13325.5,15950.5,0.16,,1.0
7073,0.00375,-11579.666666666672,15954.666666666668,0.2067,0.2432,6.0
7074,0.005625,-1483.8333333333285,15953.277777777777,0.0,0.0,9.0
7075,0.003125,10554.499999999993,15940.499999999996,0.0,0.0,5.0
7076,0.3075,22992.99593495934,15782.05487804878,0.9976,0.0383,492.0
7077,0.003125,-41200.5,15925.5,0.0,0.0,5.0
7078,0.00375,-31754.666666666664,15929.666666666668,0.0,0.0,6.0
7079,0.00375,-23754.666666666664,15921.333333333332,0.3067,0.4298,6.0
7080,0.003125,-21050.5,15925.5,0.912,0.1753,5.0
7081,0.04375,-19593.714285714286,15912.642857142855,0.9474,0.198,70.0
7082,0.006875,1274.5,15900.5,0.0,0.0,11.0
7083,0.00875,1844.142857142855,15895.142857142855,0.4086,0.4266,14.0
7084,0.028125,10016.722222222219,15954.944444444442,0.5289,0.4549,45.0
7085,0.00125,10974.5,15913.0,0.4,0.2263,2.0
7086,0.2625,18763.130952380947,15742.166666666668,0.8623,0.3171,420.0
7087,0.01125,27774.5,15913.0,1.0,0.0,18.0
7088,0.245625,30796.764631043246,16043.375318066159,0.0769,0.2463,393.0
