region_id,geo_x,geo_y,area_km2,dist_from_centre_km,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,shadow_fraction,shadow_std,dfsar_valid_pct,minirf_valid_pct,qualification_status
12480,-15428.988372093025,1988.2076411960152,0.188125,15.556,5.7757,2.9702,15.2984,5.0258,1.863,-2746.392,1.0,1.0,0.0,0.0,1.0,QUALIFIED
12488,-12586.267790262173,2268.38389513109,0.166875,12.7885,16.036,3.7174,28.4577,14.2589,2.731,-2687.9076,1.0,1.0,0.0,0.0,1.0,QUALIFIED
12499,-33420.38636363637,2194.439393939392,0.0825,33.4918,12.0667,2.8941,19.754,11.5797,2.2055,224.0385,1.0,0.0,0.0,1.0,1.0,QUALIFIED
12520,-29888.89285714286,1999.0714285714275,0.0875,29.9551,7.413,3.2058,16.1678,7.4759,2.0843,2340.9151,1.0,0.1334,0.2773,0.0,1.0,QUALIFIED
12537,13362.543478260872,2023.4619565217365,0.115,13.5153,7.8465,4.5887,25.3474,7.4766,4.6669,1995.4524,1.0,0.1385,0.2801,0.0,1.0,QUALIFIED
12550,31378.26569037656,1835.12343096234,0.149375,31.4324,5.6362,3.1475,15.206,4.9504,2.5274,-1471.353,1.0,0.0562,0.1913,1.0,1.0,QUALIFIED
12553,-43978.667115902965,1999.4218328841016,0.231875,44.0236,4.222,2.3534,13.4116,3.8971,1.4529,-2082.8545,1.0,1.0,0.0,1.0,1.0,QUALIFIED
12612,22858.41393442624,1692.9180327868817,0.1525,22.9215,9.3118,4.5367,21.1906,9.0901,3.8946,-1132.2302,1.0,0.1557,0.3335,0.0,1.0,QUALIFIED
12620,43511.86363636363,1659.045454545456,0.171875,43.544,6.3209,2.7965,14.3495,5.842,2.2062,-1309.8835,1.0,0.1212,0.2722,1.0,1.0,QUALIFIED
12643,-14133.12987012987,1697.0909090909045,0.09625,14.2341,5.3947,2.5792,11.3982,4.9184,1.4034,-2736.8579,1.0,1.0,0.0,0.0,1.0,QUALIFIED
12669,31917.08555133079,1697.363117870722,0.6575,31.9627,7.5143,3.2344,22.7703,6.6206,2.4351,-1445.0544,1.0,0.0185,0.1116,1.0,0.958175,QUALIFIED
12671,-42793.07679180888,1295.3805460750882,0.183125,42.8122,8.7725,4.775,20.5512,7.6069,3.0427,-2139.5338,1.0,1.0,0.0,1.0,1.0,QUALIFIED
12681,24398.33928571429,1647.732142857145,0.525,24.4544,11.5363,4.7066,25.609,10.0318,3.7051,-1240.7575,1.0,0.0078,0.0696,0.0,1.0,QUALIFIED
12711,-14973.316593886462,1342.3221516474805,1.574375,15.0328,10.7959,4.2165,27.7002,9.3859,3.5608,-2730.407,1.0,1.0,0.0,0.0,1.0,QUALIFIED
12713,-44428.743512974055,1173.454091816362,0.313125,44.4437,6.4101,3.3221,24.4736,5.2846,2.0374,-2006.7357,1.0,1.0,0.0,1.0,1.0,QUALIFIED
12727,-38060.23926380368,1024.503067484664,0.20375,38.0735,14.7154,2.3422,21.9049,13.2256,0.9767,-1826.5223,1.0,0.0221,0.1193,1.0,1.0,QUALIFIED
12757,-43809.251393534,936.508918617612,0.560625,43.8187,9.1633,3.4791,20.9811,7.7031,2.3172,-2060.1027,1.0,1.0,0.0,1.0,1.0,QUALIFIED
12758,-40467.0371809101,1688.6243063263028,1.12625,40.5017,11.3163,2.7018,25.6638,9.8169,1.7661,-2144.1768,1.0,1.0,0.0,1.0,1.0,QUALIFIED
12790,42636.75490196078,1120.23039215686,0.1275,42.652,5.8011,2.4975,13.2336,5.5485,2.2941,-1105.4363,1.0,0.1063,0.2555,1.0,1.0,QUALIFIED
12802,-41755.875966268446,1277.7663387210123,0.889375,41.7749,7.4186,3.3815,22.5918,6.2794,2.2021,-2225.0273,1.0,1.0,0.0,1.0,1.0,QUALIFIED
12835,-41701.10109289618,470.6775956284182,1.14375,41.7033,6.0046,2.9691,23.8074,5.1868,2.1782,-2288.1048,1.0,1.0,0.0,1.0,1.0,QUALIFIED
12843,29015.79052765417,983.6055308327996,0.983125,29.0329,13.6835,3.1575,27.1295,11.8476,1.8843,-1442.9829,1.0,0.0054,0.0613,1.0,1.0,QUALIFIED
12900,40981.35483870968,660.7419354838712,0.3875,40.9872,13.5346,3.682,25.7437,11.6427,2.6054,-880.4535,1.0,0.0001,0.0016,1.0,1.0,QUALIFIED
12924,30780.5546875,645.421875,0.08,30.7878,5.1659,2.8532,15.6345,4.9148,2.374,-1313.6253,1.0,0.1219,0.2917,1.0,1.0,QUALIFIED
12925,32466.05290102388,363.8959044368603,0.183125,32.4686,11.9419,3.4372,23.7343,10.1637,1.9196,-1159.8542,1.0,0.0037,0.0395,1.0,1.0,QUALIFIED
12935,24879.887931034493,443.7112068965507,0.145,24.8843,10.8625,4.3102,21.0868,8.8917,2.937,-1147.5016,1.0,0.1022,0.2748,0.0,1.0,QUALIFIED
12942,27548.82432432432,481.113305613304,0.300625,27.5535,6.6354,3.0611,15.9681,5.9009,2.4922,-1353.6493,1.0,0.023,0.13,1.0,1.0,QUALIFIED
12947,43934.77885862517,891.6802853437111,0.481875,43.9443,6.3042,2.8212,18.4011,5.7182,2.2715,-1287.7354,1.0,0.0601,0.2202,1.0,1.0,QUALIFIED
12985,26120.40443686006,595.4374288964755,0.549375,26.1277,8.647,3.8862,22.2757,7.3231,2.649,-1218.1056,1.0,0.0146,0.0906,0.60182,1.0,QUALIFIED
13008,28250.295297372068,490.1957123098255,0.451875,28.255,11.1047,3.2275,20.8244,9.5409,2.5144,-1343.1374,1.0,0.0044,0.054,1.0,1.0,QUALIFIED
13024,-42467.42518248176,204.468978102188,0.3425,42.4674,5.1616,3.0408,18.5756,4.6018,1.9301,-2259.654,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13043,32968.059718969555,134.1316493810591,1.868125,32.9688,10.7993,3.4586,27.4602,9.4097,2.6813,-1103.2738,1.0,0.0053,0.0599,1.0,1.0,QUALIFIED
13055,-39553.0307002987,156.74792565549433,1.883125,39.5528,9.9513,4.1378,21.6436,8.714,3.5066,-2234.3693,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13098,29779.46453900709,68.76241134751763,0.088125,29.78,8.4229,4.1614,18.6066,7.4262,2.5742,-1261.4911,1.0,0.0045,0.0338,1.0,1.0,QUALIFIED
13099,40893.61673872761,-92.72112415071024,1.011875,40.8942,8.8522,3.256,22.7982,7.7413,2.4519,-849.8143,1.0,0.0022,0.0354,1.0,1.0,QUALIFIED
13115,-40852.84113712375,-104.93478260869595,0.186875,40.8525,5.3971,2.2268,11.5732,4.3346,1.3715,-2359.3522,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13141,-43002.38723205964,80.95200372787076,0.670625,43.002,12.2051,2.8438,21.8806,10.5223,1.5531,-2184.5878,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13146,41350.905622489954,-356.07630522087857,0.31125,41.3529,7.1031,3.0253,16.5149,5.937,2.0519,-895.4576,1.0,0.0801,0.2479,1.0,1.0,QUALIFIED
13159,27131.941298342543,-86.896408839777,0.905,27.1326,13.7984,3.7081,27.998,12.044,2.8711,-1212.0497,1.0,0.0652,0.2398,1.0,1.0,QUALIFIED
13163,-22329.798642533937,-394.6357466063346,0.138125,22.3328,14.8563,3.9182,29.8081,13.5117,2.6336,561.941,1.0,0.0145,0.0966,0.0,1.0,QUALIFIED
13174,34153.73402138772,-292.5925142999258,2.513125,34.1555,10.1243,3.4232,25.5659,8.7533,2.5228,-1054.2533,1.0,0.008,0.0829,0.924148,1.0,QUALIFIED
13179,15717.931372549014,-222.73529411765048,0.159375,15.72,10.2657,4.6801,26.79,9.5976,4.5507,1770.9076,1.0,0.1496,0.2951,0.0,1.0,QUALIFIED
13180,34930.05555555555,-319.277777777781,0.140625,34.932,3.5045,1.6003,9.5372,3.193,1.239,-1100.6263,1.0,0.0377,0.1599,1.0,1.0,QUALIFIED
13201,-42341.84615384616,-327.3846153846098,0.0975,42.3426,5.9284,2.5422,15.8201,5.3514,1.5811,-2271.8805,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13202,-40657.562146892655,-593.4265536723178,0.331875,40.6614,2.5736,1.4254,7.907,2.0908,1.0524,-2371.9957,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13214,-41081.865313653136,-479.942804428043,0.169375,41.0842,4.6975,1.6164,9.7977,3.8083,1.0609,-2358.2325,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13245,-41785.59316770187,-612.2329192546604,0.100625,41.7896,5.3792,3.5517,20.4152,4.9186,3.235,-2306.3381,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13273,40074.5,-763.6385767790271,0.166875,40.0823,8.8695,4.3867,22.9324,7.3767,2.9251,-755.8463,1.0,0.08,0.2312,1.0,1.0,QUALIFIED
13290,29399.405303030304,-927.625,0.165,29.4146,11.0748,3.3651,21.0763,9.955,2.5426,-1139.9692,1.0,0.0018,0.0193,1.0,1.0,QUALIFIED
13332,41344.34011627907,-992.450581395351,0.215,41.3568,7.118,4.2768,18.8124,5.8625,3.1127,-893.5964,1.0,0.0843,0.2486,1.0,1.0,QUALIFIED
13341,45016.154829545456,-994.741477272728,0.44,45.0277,11.5205,3.6312,23.3231,10.1785,3.0075,-1478.5228,1.0,0.0202,0.1262,1.0,1.0,QUALIFIED
13358,40533.53361344538,-987.105042016803,0.14875,40.5461,9.0611,3.2311,22.4418,7.8863,1.496,-796.9067,1.0,0.0072,0.0677,1.0,1.0,QUALIFIED
13361,-41104.69630156472,-1150.8513513513462,0.439375,41.1203,6.5205,3.4808,19.5985,5.5382,2.6398,-2372.1543,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13365,40891.11237785016,-1207.48045602606,0.191875,40.9095,12.572,3.0435,19.0515,11.0246,1.9996,-826.9342,1.0,0.0,0.0,1.0,1.0,QUALIFIED
13462,-41238.17605633803,-1642.8098591549278,0.133125,41.2704,9.5404,4.5771,22.3734,7.398,3.4961,-2381.4935,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13470,33275.80874479476,-1606.579119571681,1.050625,33.3151,7.1077,3.4173,20.6961,6.0357,2.4526,-910.7107,1.0,0.1196,0.2918,1.0,1.0,QUALIFIED
13500,32379.5,-1632.7312925170045,0.459375,32.4212,11.8785,3.6372,21.2015,10.4228,2.6915,-855.6895,1.0,0.0017,0.0284,1.0,1.0,QUALIFIED
13517,-29885.983870967742,-1773.7607526881693,0.2325,29.9381,7.1528,3.4075,19.4868,6.5134,2.8292,3051.8301,1.0,0.0572,0.1888,0.0,1.0,QUALIFIED
13583,-40451.12022900763,-2251.2175572519045,0.3275,40.5132,5.6692,3.2555,20.8731,4.2062,1.8407,-2408.8869,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13593,-38250.93581616482,-2129.492076069735,0.394375,38.3097,19.3087,2.6663,27.4637,17.491,1.9164,-2097.2714,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13602,30550.43167701864,-2045.462732919252,0.100625,30.6194,8.5137,2.1844,13.4093,7.6888,1.6012,-678.6042,1.0,0.0224,0.128,1.0,1.0,QUALIFIED
13603,31402.83969465649,-1786.2366412213742,0.16375,31.4541,9.6839,3.9219,20.07,8.9841,3.134,-764.2212,1.0,0.0,0.0,1.0,1.0,QUALIFIED
13608,31924.0625,-1900.1875,0.25,31.9811,8.0402,3.2165,17.5201,7.4413,2.9259,-776.2595,1.0,0.0471,0.1986,1.0,1.0,QUALIFIED
13631,40093.62280701754,-1727.5701754385957,0.178125,40.1313,10.1576,2.506,18.0792,8.8875,1.3118,-743.0592,1.0,0.0166,0.0794,1.0,1.0,QUALIFIED
13632,40723.27819548872,-1946.8684210526333,0.16625,40.7703,5.4953,2.3386,11.882,4.9753,1.9196,-669.349,1.0,0.008,0.0628,1.0,1.0,QUALIFIED
13637,-39649.43018018018,-2029.454954954956,0.2775,39.7009,6.2045,2.9639,14.8516,5.2633,2.4014,-2410.1738,1.0,1.0,0.0,1.0,1.0,QUALIFIED
13683,-23941.894864677302,-1776.8074253990271,0.900625,24.0073,13.3935,3.9448,25.2495,11.8839,2.9916,907.2988,1.0,0.0924,0.2692,0.0,1.0,QUALIFIED
13699,-43397.509202453984,-2303.0276073619607,0.20375,43.4581,9.649,4.8482,22.4739,8.6579,4.208,-2479.1256,1.0,1.0,0.0,1.0,0.033742,QUALIFIED
13707,-40127.09873506676,-2678.066408995081,0.889375,40.2159,5.0477,2.4845,24.8019,4.0051,1.556,-2410.6748,1.0,1.0,0.0,1.0,0.709065,QUALIFIED
13732,41699.93668122271,-2503.866812227076,0.143125,41.7756,7.8114,2.446,14.0731,6.3531,1.4464,-720.6161,1.0,0.0225,0.1115,1.0,1.0,QUALIFIED
13798,40425.72807017545,-2846.0350877192977,0.35625,40.5263,6.6472,3.3259,18.1158,5.9295,2.3894,-750.9063,1.0,0.0493,0.1865,1.0,1.0,QUALIFIED
13807,24742.72289156627,-2869.9355885078767,1.34875,24.9092,15.8897,3.5113,28.4964,14.2822,2.5012,-108.3216,1.0,0.0027,0.041,1.0,1.0,QUALIFIED
13833,24332.70895522388,-2773.567164179105,0.08375,24.4908,13.9016,3.1459,22.9264,12.8774,1.3148,-52.1546,1.0,0.0072,0.0645,1.0,1.0,QUALIFIED
13866,-39570.78795811519,-2923.1910994764403,0.119375,39.6782,4.8829,2.7356,17.7905,3.3398,1.6175,-2404.756,1.0,1.0,0.0,1.0,0.958115,QUALIFIED
13883,-29453.988372093023,-3219.5,0.134375,29.629,10.6435,3.5313,22.3403,9.9536,2.2182,2998.0813,1.0,0.048,0.1662,0.0,1.0,QUALIFIED
13898,26147.270825185755,-3422.25127102073,1.598125,26.3708,17.3161,2.988,26.8822,15.4468,1.9469,-346.9237,1.0,0.0,0.0,1.0,1.0,QUALIFIED
13918,-39941.5447761194,-3258.662520729682,0.376875,40.0738,4.68,2.7274,15.7491,3.8887,2.1027,-2411.4232,1.0,1.0,0.0,1.0,0.082919,QUALIFIED
13950,-40839.3698630137,-3348.3013698630166,0.09125,40.9759,3.264,1.6246,9.5923,2.8079,1.1544,-2399.2419,1.0,1.0,0.0,1.0,0.0,QUALIFIED
13963,17704.1875,-3494.03125,0.08,18.0463,11.2999,3.7965,23.8574,12.0934,2.9816,2165.5734,1.0,0.0,0.0,0.0,1.0,QUALIFIED
13973,-42558.875,-3310.0,0.125,42.6869,8.2718,4.724,20.5226,7.9462,3.4556,-2327.8006,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14030,-41151.970588235294,-3557.5316742081413,0.138125,41.305,3.9887,2.3371,12.5454,2.9605,1.2814,-2392.8532,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14034,27346.66242661448,-3380.4197651663417,0.319375,27.5554,8.5208,2.685,18.8163,7.5912,2.2045,-615.6538,1.0,0.0034,0.0403,1.0,1.0,QUALIFIED
14046,-43268.0719895288,-3591.7447643979103,0.4775,43.4164,7.8689,3.6751,21.3984,6.6842,2.9851,-2369.1703,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14052,40639.08333333334,-3629.948717948719,0.0975,40.8014,5.7572,3.2664,19.4247,5.2386,1.9874,-730.5305,1.0,0.0464,0.1764,1.0,1.0,QUALIFIED
14119,-40428.66395014382,-3806.043624161073,0.651875,40.607,14.3838,4.0803,26.8505,12.3168,3.2286,-2452.8624,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14135,7247.049019607846,-4093.004901960783,0.1275,8.3237,6.3816,4.8216,22.9474,6.0285,4.5889,-5603.54,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14136,22345.63970588235,-3969.9044117647054,0.085,22.6961,6.0978,2.9116,13.1519,6.2361,2.2349,573.2897,1.0,0.0829,0.2193,1.0,1.0,QUALIFIED
14140,-39571.91879562044,-3782.255474452555,0.685,39.7518,6.7096,3.6476,21.8714,5.7052,3.0586,-2397.8166,1.0,1.0,0.0,1.0,0.042883,QUALIFIED
14155,9855.10556464811,-3956.251227495908,0.381875,10.6202,18.4167,3.5259,28.4406,16.7333,3.6436,-5477.8132,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14169,-41765.79632721202,-3751.6285475792974,0.74875,41.9335,7.0116,4.0613,27.5435,6.0103,3.627,-2396.8074,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14234,-29816.108740894902,-3938.417793964618,0.600625,30.0747,10.3888,4.3876,26.8636,8.8334,2.8039,3024.3521,1.0,0.0389,0.1599,0.0,1.0,QUALIFIED
14243,7248.858974358969,-4484.756410256407,0.14625,8.5247,7.0398,3.0836,15.6291,6.6752,2.4716,-5614.4537,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14249,9838.172922252008,-4620.009383378012,0.233125,10.8696,8.2935,4.2554,26.0823,7.3337,3.18,-5577.9084,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14289,9562.88526912182,-4370.179886685553,0.220625,10.5148,11.5352,3.6479,27.2213,10.4859,2.404,-5539.726,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14298,-41609.08490566038,-4422.8962264150905,0.165625,41.843,6.1113,3.4163,20.9782,5.5605,2.7077,-2456.4563,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14329,-41264.44849785408,-4634.5321888412,0.29125,41.5235,8.8461,4.5767,18.0463,7.2711,3.4649,-2425.7087,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14364,-9305.192307692305,-4638.653846153844,0.203125,10.3971,12.5189,4.633,22.7584,10.9236,3.3859,1391.4087,1.0,0.0905,0.2533,0.0,1.0,QUALIFIED
14368,35938.92687747035,-4676.27865612648,0.158125,36.2424,8.6065,3.5796,18.4887,7.553,2.5861,-913.0427,1.0,0.1148,0.3039,1.0,1.0,QUALIFIED
14387,24402.49369747899,-4906.537815126052,0.595,24.8915,9.9378,2.8241,25.3062,8.3775,1.7669,149.3744,1.0,0.0186,0.1056,1.0,1.0,QUALIFIED
14396,5712.648148148153,-5221.444444444445,0.16875,7.7401,14.4566,2.8385,23.669,12.8443,1.7377,-5412.4938,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14404,-39260.43975903615,-4993.777108433729,0.10375,39.5763,5.5118,2.662,16.1947,4.7655,1.6928,-2383.1776,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14425,7409.541841004182,-4863.307531380749,0.149375,8.8637,5.9848,3.815,19.5017,4.7334,2.0772,-5624.2564,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14436,-41494.84661723818,-5363.633456904543,0.674375,41.8396,7.7626,3.9376,23.361,6.4033,2.741,-2414.5572,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14454,34804.73255813954,-4821.811046511626,0.215,35.1377,7.4625,3.1991,20.069,6.744,2.4309,-734.8964,1.0,0.0442,0.1679,0.229651,1.0,QUALIFIED
14485,-40872.471252566735,-4998.832648870637,0.304375,41.1766,4.0232,2.7009,25.1536,3.3421,1.3525,-2410.8846,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14498,-43872.08753709199,-5054.767062314539,0.210625,44.1619,10.4022,4.1143,25.8484,8.9036,3.1987,-2454.4656,1.0,1.0,0.0,1.0,1.0,QUALIFIED
14524,39803.26106194689,-5235.451327433628,0.14125,40.1467,5.2553,2.0361,12.302,5.0123,1.8191,-865.3428,1.0,0.0736,0.2059,1.0,1.0,QUALIFIED
14533,-41875.29674796748,-5291.674796747968,0.15375,42.2079,7.6104,3.7167,20.6313,6.4748,2.4857,-2424.987,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14553,7084.675879396978,-5211.057788944723,0.24875,8.7955,9.0073,2.7557,20.458,7.7814,1.7483,-5599.9722,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14567,43229.65625,-5339.8125,0.1,43.5588,8.0834,2.9792,17.8495,7.255,2.2883,-754.739,1.0,0.1508,0.3321,1.0,1.0,QUALIFIED
14628,-40307.7899505766,-5392.292421746293,0.379375,40.6664,7.4311,3.8681,21.6709,5.9999,2.7071,-2371.1692,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14665,-26826.74223602485,-5876.208074534159,0.100625,27.4624,11.2855,4.0707,20.2465,8.813,2.5353,2073.9766,1.0,0.1635,0.3252,0.0,1.0,QUALIFIED
14668,25614.989566613163,-5925.503210272873,0.389375,26.292,6.9497,3.891,23.5287,5.8886,2.5198,116.0543,1.0,0.0722,0.2244,1.0,1.0,QUALIFIED
14679,7113.039042821161,-5868.3287153652345,0.248125,9.222,9.194,4.6717,25.6162,7.3507,2.9856,-5572.8607,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14692,39241.6974522293,-5685.168789808915,0.098125,39.6519,6.4673,3.4527,16.5677,6.6749,2.9329,-801.6545,1.0,0.0,0.0,1.0,1.0,QUALIFIED
14707,7892.808080808085,-6084.8535353535335,0.2475,9.9667,8.4601,4.0826,27.5612,6.4473,2.1726,-5567.5261,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14711,-40667.44078947369,-5683.54605263158,0.285,41.0623,6.7636,3.243,22.0803,5.8547,2.3543,-2373.144,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14720,26213.329787234048,-5796.973404255325,0.1175,26.8473,7.3329,2.3577,14.1654,6.7171,1.1733,73.6249,1.0,0.0317,0.1352,1.0,1.0,QUALIFIED
14732,-41802.89463601533,-5915.879310344826,0.163125,42.219,4.4514,2.6342,12.9004,3.6333,1.63,-2378.292,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14734,-26203.432960893857,-6021.194599627561,0.335625,26.886,5.1118,3.4125,20.8926,4.1381,1.9383,2053.2427,1.0,0.1206,0.2692,0.0,1.0,QUALIFIED
14742,-43027.06555772994,-5786.82876712329,0.319375,43.414,6.2743,4.0269,21.8717,5.0296,2.6355,-2395.3785,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14750,-41129.47923875433,-5889.119377162628,0.180625,41.5485,7.0378,3.1665,19.9775,6.3663,2.181,-2355.2502,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14756,-25222.429824561405,-6040.508771929817,0.21375,25.9353,8.6884,4.1453,19.9993,8.0411,3.0456,2159.188,1.0,0.0575,0.1967,0.0,1.0,QUALIFIED
14769,-26596.79981024668,-6299.025616698295,0.329375,27.3322,6.8775,3.1925,20.2023,5.7624,2.1696,2037.1832,1.0,0.106,0.2493,0.0,1.0,QUALIFIED
14783,35449.06896551725,-6095.728448275862,0.29,35.9699,10.6881,3.3001,19.8964,9.049,1.8233,-642.3994,1.0,0.0228,0.1314,1.0,1.0,QUALIFIED
14803,-42512.22566371682,-6140.982300884956,0.14125,42.9531,5.9007,4.1104,25.5458,4.3325,1.4963,-2401.7,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14805,7442.8441558441555,-6196.058441558445,0.48125,9.6851,6.2175,2.6801,15.0921,4.9682,1.5731,-5562.8583,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14810,36345.29831932773,-6083.113445378149,0.14875,36.8514,9.337,3.4478,21.4168,8.0223,1.6884,-752.5034,1.0,0.0062,0.0467,1.0,1.0,QUALIFIED
14820,23467.4469273743,-5883.159217877095,0.67125,24.1943,8.5736,4.485,28.118,7.6599,3.8746,182.3111,1.0,0.1417,0.3139,1.0,1.0,QUALIFIED
14829,27956.203910614524,-6173.848230912474,0.335625,28.6304,4.7863,3.1829,17.1363,4.0871,2.2436,126.7105,1.0,0.117,0.2676,1.0,1.0,QUALIFIED
14837,8236.764150943396,-6357.518867924533,0.1325,10.4056,5.3149,3.0316,15.8532,4.9103,1.7659,-5551.9272,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14846,-2751.0395683453244,-6217.485611510791,0.086875,6.7992,6.7272,4.6491,22.5579,8.7656,4.8497,3466.6006,1.0,0.0181,0.0792,0.0,1.0,QUALIFIED
14848,40670.60481586402,-6271.950424929186,0.220625,41.1519,6.5007,4.007,19.2677,5.6875,3.2281,-816.3207,1.0,0.0124,0.0865,1.0,1.0,QUALIFIED
14873,35013.25,-6734.321428571435,0.2625,35.6556,7.8857,3.68,17.984,6.8688,2.6977,-557.5985,1.0,0.0551,0.203,1.0,1.0,QUALIFIED
14886,-41267.04761904762,-6342.53571428571,0.2625,41.7512,5.9161,3.5824,20.4278,4.6514,2.5812,-2358.0822,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14891,26645.506224066383,-6140.699861687412,0.90375,27.3445,9.6401,4.0332,24.4277,8.0692,2.965,112.3412,1.0,0.045,0.1793,1.0,1.0,QUALIFIED
14895,-25089.5120967742,-6473.189516129038,0.31,25.9108,8.2545,3.2952,26.6459,7.2943,1.8715,2202.676,1.0,0.0443,0.1631,0.0,1.0,QUALIFIED
14906,10147.267857142857,-6792.915178571435,0.28,12.2118,11.417,4.2321,22.6487,10.1268,3.1864,-5583.6955,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14910,-42661.57382550336,-6392.117449664431,0.093125,43.1374,5.1432,4.1972,17.6679,4.4946,3.0654,-2388.5732,1.0,1.0,0.0,1.0,0.0,QUALIFIED
14933,8057.631313131307,-6783.641414141413,0.309375,10.5337,10.8114,4.9259,24.6342,9.0342,3.569,-5533.1167,1.0,1.0,0.0,0.0,1.0,QUALIFIED
14946,-43419.87400950872,-6408.354992076071,0.78875,43.8898,5.1011,3.6192,24.9718,3.5999,1.5948,-2404.1794,1.0,1.0,0.0,1.0,0.561807,QUALIFIED
14960,-42937.330357142855,-6843.409438775503,0.49,43.4789,5.477,3.1712,22.4189,4.432,1.8599,-2408.5727,1.0,1.0,0.0,1.0,0.173469,QUALIFIED
14980,40348.838790932,-6706.710327455912,0.49625,40.903,5.8889,3.0509,15.9239,4.845,2.0682,-810.4366,1.0,0.0327,0.1444,1.0,1.0,QUALIFIED
14992,41810.91618497109,-6677.96820809249,0.108125,42.3414,14.8419,3.3483,29.146,13.6152,2.2281,-804.5385,1.0,0.0,0.0,1.0,1.0,QUALIFIED
15008,9844.113259668506,-6876.571823204416,0.113125,12.0088,5.0785,2.9668,17.1086,4.9503,2.3463,-5621.3065,1.0,1.0,0.0,0.0,1.0,QUALIFIED
15010,-40574.759259259255,-6795.2407407407445,0.084375,41.1394,3.9923,2.1487,10.4295,4.2509,1.6587,-2506.7564,1.0,1.0,0.0,1.0,0.0,QUALIFIED
15015,35754.91958041958,-6962.012487512489,0.625625,36.427,6.9807,2.8793,19.3633,6.1734,2.1725,-591.7701,1.0,0.0101,0.0793,1.0,1.0,QUALIFIED
15056,27516.547377326555,-6835.096446700503,0.73875,28.3534,7.7726,4.5468,22.9244,6.4844,3.3866,154.4269,1.0,0.0734,0.231,1.0,1.0,QUALIFIED
15082,-42023.9297108674,-7097.206879361918,0.626875,42.6186,7.0748,4.292,27.4513,5.6748,2.6553,-2398.5527,1.0,1.0,0.0,1.0,0.0,QUALIFIED
15104,32622.54964539007,-7040.634751773054,0.088125,33.3743,9.1056,3.5455,18.2114,7.9037,2.3496,-219.2077,1.0,0.0488,0.1926,1.0,1.0,QUALIFIED
15107,-44645.333333333336,-7177.666666666664,0.09375,45.2182,4.9445,3.5051,18.7721,5.3857,3.2377,-2418.4699,1.0,1.0,0.0,1.0,1.0,QUALIFIED
15118,34453.05922551252,-6754.625284738038,0.54875,35.1095,12.1658,4.9905,27.0373,10.4044,3.5172,-472.6656,1.0,0.0065,0.0644,0.682232,1.0,QUALIFIED
15119,41511.66577540107,-6943.350267379683,0.116875,42.0889,5.999,3.4256,17.4617,5.9172,3.0119,-764.157,1.0,0.0073,0.0723,1.0,1.0,QUALIFIED
15141,-43689.32521489971,-7146.849570200575,0.218125,44.2696,8.125,4.2277,18.7779,6.6379,2.8484,-2442.6723,1.0,1.0,0.0,1.0,1.0,QUALIFIED
